step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,memory_pct,network_pct,oom_kills,pending_pods,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
129,9,9,12.6,41.5,747,1.0,564.0,0,13.8,1.6,0,0,ppo,rl_v2,0,0
130,9,9,29.5,47.9,863,1.0,568.5,0,14.1,1.9,0,0,ppo,rl_v2,0,0
131,9,9,43.2,52.7,948,0.9947,573.0,0,14.3,2.1,0,0,ppo,rl_v2,0,0
132,9,9,52.9,56.0,1008,0.988,577.5,0,14.2,2.2,0,0,ppo,rl_v2,0,0
133,9,9,53.8,56.8,1023,0.9863,582.0,0,14.7,2.2,0,0,ppo,rl_v2,0,0
134,9,9,66.5,63.6,1145,0.9728,586.5,0,14.5,2.5,0,0,ppo,rl_v2,0,0
135,9,9,71.1,62.3,1121,0.9754,591.0,0,14.5,2.4,0,0,ppo,rl_v2,0,0
136,12,9,91.6,71.8,1293,0.9563,595.5,1,14.6,2.8,0,3,ppo,rl_v2,0,0
137,12,12,50.8,63.1,1287,0.9928,601.5,0,14.6,2.1,0,0,ppo,rl_v2,0,0
138,12,12,65.7,67.5,1377,0.9852,607.5,0,14.3,2.3,0,0,ppo,rl_v2,0,0
139,12,12,71.7,60.8,1459,0.9784,613.5,0,14.2,2.4,0,0,ppo,rl_v2,0,0
140,12,12,85.9,70.7,1696,0.9587,619.5,0,14.8,2.8,0,0,ppo,rl_v2,0,0
141,12,12,104.1,71.7,1720,0.9567,625.5,0,14.7,2.8,0,0,ppo,rl_v2,0,0
142,12,12,112.4,79.3,1904,0.9413,631.5,0,14.8,3.1,0,0,ppo,rl_v2,0,0
143,12,12,153.2,95.1,2283,0.9097,637.5,0,15.5,3.7,0,0,ppo,rl_v2,0,0
144,12,12,672.4,100.0,2668,0.882,643.5,0,15.9,4.4,0,0,ppo,rl_v2,0,0
145,12,12,1186.6,100.0,2882,0.8658,649.5,0,16.1,4.7,0,0,ppo,rl_v2,0,0
146,12,12,2255.8,100.0,3211,0.8379,655.5,0,16.4,5.3,0,0,ppo,rl_v2,0,0
147,12,12,3756.1,100.0,3461,0.7574,661.5,0,16.8,5.7,0,0,ppo,rl_v2,0,0
148,12,12,4086.9,100.0,3607,0.7178,667.5,0,17.1,5.9,0,0,ppo,rl_v2,0,0
149,12,12,4335.1,100.0,3659,0.6937,673.5,0,17.0,6.0,0,0,ppo,rl_v2,0,0
150,12,12,5000.0,100.0,3823,0.6259,679.5,0,17.3,6.3,0,0,ppo,rl_v2,0,0
151,12,12,5000.0,100.0,3866,0.6211,685.5,0,17.4,6.3,0,0,ppo,rl_v2,0,0
152,12,12,5000.0,100.0,3775,0.6312,691.5,0,17.4,6.2,0,0,ppo,rl_v2,0,0
153,12,12,4067.0,100.0,3550,0.7251,697.5,0,16.9,5.8,0,0,ppo,rl_v2,0,0
154,12,12,2857.3,100.0,3373,0.8228,703.5,0,16.8,5.5,0,0,ppo,rl_v2,0,0
155,12,12,2410.3,100.0,3268,0.8327,709.5,0,16.5,5.4,0,0,ppo,rl_v2,0,0
156,12,12,1757.6,100.0,3112,0.8467,715.5,0,16.3,5.1,0,0,ppo,rl_v2,0,0
157,12,12,1175.6,100.0,2955,0.86,721.5,0,16.3,4.8,0,0,ppo,rl_v2,0,0
158,12,12,1046.1,100.0,2880,0.866,727.5,0,16.5,4.7,0,0,ppo,rl_v2,0,0
159,12,12,815.1,100.0,2786,0.8733,733.5,0,16.1,4.6,0,0,ppo,rl_v2,0,0
160,12,12,616.4,100.0,2666,0.8821,739.5,0,15.9,4.4,0,0,ppo,rl_v2,0,0
161,12,12,302.7,100.0,2494,0.894,745.5,0,15.9,4.1,0,0,ppo,rl_v2,0,0
162,12,12,173.8,99.0,2375,0.9021,751.5,0,15.6,3.9,0,0,ppo,rl_v2,0,0
163,12,12,167.6,94.6,2270,0.9108,757.5,0,15.5,3.7,0,0,ppo,rl_v2,0,0
164,12,12,148.6,89.5,2148,0.921,763.5,0,15.5,3.5,0,0,ppo,rl_v2,0,0
165,12,12,134.0,85.5,2053,0.9289,769.5,0,15.0,3.4,0,0,ppo,rl_v2,0,0
166,12,12,112.1,77.2,1852,0.9457,775.5,0,15.1,3.0,0,0,ppo,rl_v2,0,0
167,12,12,88.3,70.7,1696,0.9587,781.5,0,14.7,2.8,0,0,ppo,rl_v2,0,0
168,12,12,78.9,67.8,1628,0.9643,787.5,0,14.5,2.7,0,0,ppo,rl_v2,0,0
169,12,12,80.9,67.2,1612,0.9657,793.5,0,14.9,2.6,0,0,ppo,rl_v2,0,0
170,12,12,86.7,67.6,1622,0.9648,799.5,0,14.6,2.7,0,0,ppo,rl_v2,0,0
171,12,12,71.0,62.7,1504,0.9747,805.5,0,14.7,2.5,0,0,ppo,rl_v2,0,0
172,12,12,47.6,53.6,1287,0.9928,811.5,0,14.1,2.1,0,0,ppo,rl_v2,0,0
173,12,12,38.3,50.8,1220,0.9983,817.5,0,13.9,2.0,0,0,ppo,rl_v2,0,0
174,9,9,67.4,62.8,1131,0.9743,822.0,1,14.4,2.5,0,0,ppo,rl_v2,0,0
175,9,9,63.8,60.2,1083,0.9797,826.5,0,14.4,2.4,0,0,ppo,rl_v2,0,0
176,12,9,49.7,58.4,1051,0.9832,831.0,1,14.7,2.3,0,3,ppo,rl_v2,0,0
177,12,10,30.3,50.7,953,1.0,836.0,0,14.2,1.9,0,2,ppo,rl_v2,0,0
178,12,10,20.5,47.8,899,1.0,841.0,0,13.8,1.8,0,2,ppo,rl_v2,0,0
179,9,9,34.9,59.0,920,0.9978,845.5,1,14.5,2.0,0,0,ppo,rl_v2,0,0
180,9,9,57.9,65.3,1018,0.9869,850.0,0,14.3,2.2,0,0,ppo,rl_v2,0,0
181,9,9,47.9,55.1,991,0.9899,854.5,0,14.1,2.2,0,0,ppo,rl_v2,0,0
182,12,9,40.4,53.3,960,0.9933,859.0,1,14.3,2.1,0,3,ppo,rl_v2,0,0
183,12,10,22.5,48.0,902,1.0,864.0,0,14.0,1.8,0,2,ppo,rl_v2,0,0
184,9,7,76.7,65.4,916,0.9691,867.5,1,14.6,2.6,0,2,ppo,rl_v2,0,0
185,9,8,58.0,61.8,915,0.9856,871.5,0,14.5,2.2,0,1,ppo,rl_v2,0,0
186,12,9,23.2,52.3,816,1.0,876.0,1,14.4,1.8,0,3,ppo,rl_v2,0,0
187,12,10,9.8,39.8,700,1.0,881.0,0,13.5,1.4,0,2,ppo,rl_v2,0,0
188,9,9,9.1,43.8,684,1.0,885.5,1,14.1,1.5,0,0,ppo,rl_v2,0,0
189,8,8,16.9,46.2,684,1.0,889.5,1,14.1,1.7,0,0,ppo,rl_v2,0,0
190,9,8,37.0,50.2,804,0.9995,893.5,1,14.1,2.0,0,1,ppo,rl_v2,0,0
191,9,9,9.4,43.0,722,1.0,898.0,0,14.2,1.6,0,0,ppo,rl_v2,0,0
192,9,9,9.5,39.5,663,1.0,902.5,0,13.8,1.4,0,0,ppo,rl_v2,0,0
193,9,9,10.6,41.1,739,1.0,907.0,0,13.6,1.6,0,0,ppo,rl_v2,0,0
194,8,8,30.2,47.6,762,1.0,911.0,1,14.0,1.9,0,0,ppo,rl_v2,0,0
195,9,8,27.4,47.7,763,1.0,915.0,1,13.9,1.9,0,1,ppo,rl_v2,0,0
196,9,9,13.0,44.9,755,1.0,919.5,0,13.9,1.6,0,0,ppo,rl_v2,0,0
197,9,9,16.8,46.3,778,1.0,924.0,0,13.9,1.7,0,0,ppo,rl_v2,0,0
198,9,9,9.0,37.2,669,1.0,928.5,0,13.8,1.5,0,0,ppo,rl_v2,0,0
199,9,9,8.2,39.6,712,1.0,933.0,0,14.1,1.6,0,0,ppo,rl_v2,0,0
200,8,8,19.4,44.2,707,1.0,937.0,1,14.1,1.7,0,0,ppo,rl_v2,0,0
201,9,8,22.1,45.4,727,1.0,941.0,1,14.2,1.8,0,1,ppo,rl_v2,0,0
202,9,9,16.4,45.4,763,1.0,945.5,0,13.9,1.7,0,0,ppo,rl_v2,0,0
203,9,9,22.3,48.1,808,1.0,950.0,0,13.9,1.8,0,0,ppo,rl_v2,0,0
204,9,9,30.3,48.9,880,1.0,954.5,0,14.4,1.9,0,0,ppo,rl_v2,0,0
205,9,9,43.2,53.9,971,0.9921,959.0,0,14.3,2.1,0,0,ppo,rl_v2,0,0
206,9,9,47.1,56.9,1024,0.9862,963.5,0,14.5,2.2,0,0,ppo,rl_v2,0,0
207,9,9,32.3,49.9,899,1.0,968.0,0,14.2,2.0,0,0,ppo,rl_v2,0,0
208,9,9,31.8,48.7,876,1.0,972.5,0,14.2,1.9,0,0,ppo,rl_v2,0,0
209,9,9,34.1,49.8,897,1.0,977.0,0,14.2,2.0,0,0,ppo,rl_v2,0,0
210,9,9,39.7,52.1,937,0.9959,981.5,0,14.3,2.0,0,0,ppo,rl_v2,0,0
211,9,9,31.5,48.0,864,1.0,986.0,0,13.9,1.9,0,0,ppo,rl_v2,0,0
212,9,9,25.0,46.5,837,1.0,990.5,0,14.0,1.8,0,0,ppo,rl_v2,0,0
213,9,9,11.8,41.6,748,1.0,995.0,0,13.7,1.6,0,0,ppo,rl_v2,0,0
214,9,9,8.7,36.4,656,1.0,999.5,0,13.9,1.4,0,0,ppo,rl_v2,0,0
215,9,9,8.0,38.4,691,1.0,1004.0,0,13.9,1.5,0,0,ppo,rl_v2,0,0
216,8,8,12.0,41.5,664,1.0,1008.0,1,13.9,1.6,0,0,ppo,rl_v2,0,0
217,8,8,11.0,40.6,649,1.0,1012.0,0,14.1,1.6,0,0,ppo,rl_v2,0,0
218,9,8,21.1,45.0,720,1.0,1016.0,1,13.8,1.8,0,1,ppo,rl_v2,0,0
219,9,8,32.3,50.4,806,0.9992,1020.0,0,14.5,2.0,0,1,ppo,rl_v2,0,0
220,9,9,25.7,49.9,838,1.0,1024.5,0,13.9,1.8,0,0,ppo,rl_v2,0,0
221,9,9,31.3,52.3,879,1.0,1029.0,0,14.0,1.9,0,0,ppo,rl_v2,0,0
222,9,9,31.2,49.3,887,1.0,1033.5,0,13.8,1.9,0,0,ppo,rl_v2,0,0
223,9,9,21.1,44.9,808,1.0,1038.0,0,14.0,1.8,0,0,ppo,rl_v2,0,0
224,9,9,29.0,49.1,884,1.0,1042.5,0,14.1,1.9,0,0,ppo,rl_v2,0,0
225,9,9,26.2,46.1,829,1.0,1047.0,0,14.2,1.8,0,0,ppo,rl_v2,0,0
226,9,9,24.5,45.3,816,1.0,1051.5,0,14.0,1.8,0,0,ppo,rl_v2,0,0
227,9,9,27.7,46.7,840,1.0,1056.0,0,13.8,1.8,0,0,ppo,rl_v2,0,0
228,9,9,33.0,49.4,890,1.0,1060.5,0,14.3,1.9,0,0,ppo,rl_v2,0,0
229,9,9,39.9,52.7,948,0.9947,1065.0,0,14.3,2.1,0,0,ppo,rl_v2,0,0
230,9,9,29.4,48.3,870,1.0,1069.5,0,14.1,1.9,0,0,ppo,rl_v2,0,0
231,9,9,26.0,47.1,847,1.0,1074.0,0,14.0,1.9,0,0,ppo,rl_v2,0,0
232,9,9,30.2,49.3,887,1.0,1078.5,0,14.1,1.9,0,0,ppo,rl_v2,0,0
233,9,9,29.7,49.1,883,1.0,1083.0,0,14.0,1.9,0,0,ppo,rl_v2,0,0
234,9,9,33.9,49.0,882,1.0,1087.5,0,14.1,1.9,0,0,ppo,rl_v2,0,0
235,9,9,34.4,48.9,881,1.0,1092.0,0,14.0,1.9,0,0,ppo,rl_v2,0,0
236,9,9,34.4,50.6,911,0.9988,1096.5,0,14.2,2.0,0,0,ppo,rl_v2,0,0
237,9,9,43.4,54.1,973,0.9919,1101.0,0,14.1,2.1,0,0,ppo,rl_v2,0,0
238,9,9,41.7,52.1,937,0.9959,1105.5,0,14.2,2.0,0,0,ppo,rl_v2,0,0
239,9,9,29.5,48.3,870,1.0,1110.0,0,14.2,1.9,0,0,ppo,rl_v2,0,0
240,9,9,26.3,47.3,852,1.0,1114.5,0,14.0,1.9,0,0,ppo,rl_v2,0,0
241,9,9,28.7,47.7,859,1.0,1119.0,0,14.3,1.9,0,0,ppo,rl_v2,0,0
