step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,memory_pct,network_pct,oom_kills,pending_pods,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
132,12,12,15.1,42.0,1008,1.0,673.0,0,13.9,1.7,0,0,dqn,rl_v2,0,0
133,12,12,15.4,42.6,1023,1.0,679.0,0,13.9,1.7,0,0,dqn,rl_v2,0,0
134,12,12,31.9,47.7,1145,1.0,685.0,0,14.0,1.9,0,0,dqn,rl_v2,0,0
135,12,12,29.7,46.7,1121,1.0,691.0,0,13.8,1.8,0,0,dqn,rl_v2,0,0
136,12,12,44.6,53.9,1293,0.9922,697.0,0,14.1,2.1,0,0,dqn,rl_v2,0,0
137,12,12,44.4,53.6,1287,0.9928,703.0,0,14.0,2.1,0,0,dqn,rl_v2,0,0
138,12,12,61.8,57.4,1377,0.9852,709.0,0,14.2,2.3,0,0,dqn,rl_v2,0,0
139,12,12,66.8,60.8,1459,0.9784,715.0,0,14.4,2.4,0,0,dqn,rl_v2,0,0
140,12,12,93.7,70.7,1696,0.9587,721.0,0,14.5,2.8,0,0,dqn,rl_v2,0,0
141,12,12,102.0,71.7,1720,0.9567,727.0,0,14.5,2.8,0,0,dqn,rl_v2,0,0
142,12,12,109.2,79.3,1904,0.9413,733.0,0,14.9,3.1,0,0,dqn,rl_v2,0,0
143,12,12,156.3,95.1,2283,0.9097,739.0,0,15.6,3.7,0,0,dqn,rl_v2,0,0
144,12,12,583.9,100.0,2668,0.882,745.0,0,15.8,4.4,0,0,dqn,rl_v2,0,0
145,12,12,1073.3,100.0,2882,0.8658,751.0,0,16.1,4.7,0,0,dqn,rl_v2,0,0
146,6,6,5000.0,100.0,3211,0.5,754.0,1,20.7,8.8,0,0,dqn,rl_v2,0,0
147,6,6,5000.0,100.0,3461,0.5,757.0,0,21.3,9.5,0,0,dqn,rl_v2,0,0
148,6,6,5000.0,100.0,3607,0.5,760.0,0,21.2,9.8,0,0,dqn,rl_v2,0,0
149,6,6,5000.0,100.0,3659,0.5,763.0,0,21.5,10.0,0,0,dqn,rl_v2,0,0
150,6,6,5000.0,100.0,3823,0.5,766.0,0,21.6,10.4,0,0,dqn,rl_v2,0,0
151,6,6,5000.0,100.0,3866,0.5,769.0,0,22.6,10.6,0,0,dqn,rl_v2,0,0
152,6,6,5000.0,100.0,3775,0.5,772.0,0,21.8,10.3,0,0,dqn,rl_v2,0,0
153,6,6,5000.0,100.0,3550,0.5,775.0,0,21.3,9.7,0,0,dqn,rl_v2,0,0
154,6,6,5000.0,100.0,3373,0.5,778.0,0,20.8,9.2,0,0,dqn,rl_v2,0,0
155,6,6,5000.0,100.0,3268,0.5,781.0,0,21.0,8.9,0,0,dqn,rl_v2,0,0
156,6,6,5000.0,100.0,3112,0.5,784.0,0,20.2,8.5,0,0,dqn,rl_v2,0,0
157,6,6,5000.0,100.0,2955,0.5,787.0,0,19.7,8.1,0,0,dqn,rl_v2,0,0
158,6,6,5000.0,100.0,2880,0.5,790.0,0,19.3,7.9,0,0,dqn,rl_v2,0,0
159,6,6,5000.0,100.0,2786,0.5,793.0,0,19.6,7.6,0,0,dqn,rl_v2,0,0
160,6,6,5000.0,100.0,2666,0.5,796.0,0,19.0,7.3,0,0,dqn,rl_v2,0,0
161,6,6,5000.0,100.0,2494,0.5,799.0,0,18.5,6.8,0,0,dqn,rl_v2,0,0
162,6,6,5000.0,100.0,2375,0.5072,802.0,0,18.2,6.5,0,0,dqn,rl_v2,0,0
163,6,6,5000.0,100.0,2270,0.5367,805.0,0,18.3,6.2,0,0,dqn,rl_v2,0,0
164,6,6,5000.0,100.0,2148,0.5691,808.0,0,18.0,5.9,0,0,dqn,rl_v2,0,0
165,6,6,5000.0,100.0,2053,0.5928,811.0,0,17.7,5.6,0,0,dqn,rl_v2,0,0
166,12,6,4103.0,100.0,1852,0.7063,814.0,1,17.3,5.1,0,6,dqn,rl_v2,0,0
167,12,9,744.0,100.0,1696,0.8817,818.5,0,16.8,3.7,0,3,dqn,rl_v2,0,0
168,12,10,290.7,100.0,1628,0.926,823.5,0,15.3,3.2,0,2,dqn,rl_v2,0,0
169,12,10,107.5,85.7,1612,0.9388,828.5,0,15.2,3.2,0,2,dqn,rl_v2,0,0
170,12,10,121.3,81.1,1622,0.9378,833.5,0,15.1,3.2,0,2,dqn,rl_v2,0,0
171,12,10,100.5,75.2,1504,0.9496,838.5,0,14.9,3.0,0,2,dqn,rl_v2,0,0
172,12,11,58.7,61.9,1287,0.983,844.0,0,14.5,2.3,0,1,dqn,rl_v2,0,0
173,12,12,44.7,56.5,1220,0.9983,850.0,0,14.1,2.0,0,0,dqn,rl_v2,0,0
174,12,12,29.1,49.6,1131,1.0,856.0,0,13.9,1.9,0,0,dqn,rl_v2,0,0
175,12,12,25.9,45.1,1083,1.0,862.0,0,13.8,1.8,0,0,dqn,rl_v2,0,0
176,12,12,18.6,43.8,1051,1.0,868.0,0,14.0,1.7,0,0,dqn,rl_v2,0,0
177,12,12,8.9,39.7,953,1.0,874.0,0,13.7,1.6,0,0,dqn,rl_v2,0,0
178,12,12,8.8,37.5,899,1.0,880.0,0,13.7,1.5,0,0,dqn,rl_v2,0,0
179,12,12,9.0,38.3,920,1.0,886.0,0,13.8,1.5,0,0,dqn,rl_v2,0,0
180,12,12,15.1,42.4,1018,1.0,892.0,0,13.8,1.7,0,0,dqn,rl_v2,0,0
181,12,12,13.4,41.3,991,1.0,898.0,0,13.6,1.6,0,0,dqn,rl_v2,0,0
182,12,12,9.2,40.0,960,1.0,904.0,0,13.7,1.6,0,0,dqn,rl_v2,0,0
183,12,12,9.1,37.6,902,1.0,910.0,0,13.7,1.5,0,0,dqn,rl_v2,0,0
184,12,12,9.1,38.2,916,1.0,916.0,0,13.7,1.5,0,0,dqn,rl_v2,0,0
185,12,12,8.8,38.1,915,1.0,922.0,0,13.8,1.5,0,0,dqn,rl_v2,0,0
186,12,12,8.1,34.0,816,1.0,928.0,0,13.6,1.3,0,0,dqn,rl_v2,0,0
187,12,12,10.0,29.2,700,1.0,934.0,0,13.3,1.1,0,0,dqn,rl_v2,0,0
188,12,12,8.9,28.5,684,1.0,940.0,0,13.3,1.1,0,0,dqn,rl_v2,0,0
189,7,7,30.7,48.9,684,1.0,943.5,1,14.2,1.9,0,0,dqn,rl_v2,0,0
190,7,7,56.3,57.4,804,0.9851,947.0,0,14.5,2.3,0,0,dqn,rl_v2,0,0
191,12,7,35.8,51.6,722,0.9969,950.5,1,14.0,2.0,0,5,dqn,rl_v2,0,0
192,12,12,11.1,36.8,663,1.0,956.5,0,14.0,1.1,0,0,dqn,rl_v2,0,0
193,12,12,10.7,41.1,739,1.0,962.5,0,13.4,1.2,0,0,dqn,rl_v2,0,0
194,7,7,44.4,54.4,762,0.9911,966.0,1,14.5,2.1,0,0,dqn,rl_v2,0,0
195,8,7,38.4,54.5,763,0.991,969.5,1,14.3,2.1,0,1,dqn,rl_v2,0,0
196,12,8,26.9,51.0,755,1.0,973.5,1,14.3,1.9,0,4,dqn,rl_v2,0,0
197,12,11,10.8,45.2,778,1.0,979.0,0,13.9,1.4,0,1,dqn,rl_v2,0,0
198,12,11,9.7,36.4,669,1.0,984.5,0,13.3,1.2,0,1,dqn,rl_v2,0,0
199,12,11,8.7,32.4,712,1.0,990.0,0,13.8,1.3,0,1,dqn,rl_v2,0,0
200,12,12,11.0,31.0,707,1.0,996.0,0,13.6,1.2,0,0,dqn,rl_v2,0,0
201,12,12,8.8,31.9,727,1.0,1002.0,0,13.6,1.2,0,0,dqn,rl_v2,0,0
202,7,7,44.9,54.5,763,0.991,1005.5,1,14.2,2.1,0,0,dqn,rl_v2,0,0
203,7,7,50.2,57.7,808,0.9846,1009.0,0,14.6,2.3,0,0,dqn,rl_v2,0,0
204,12,7,68.0,62.9,880,0.9743,1012.5,1,14.4,2.5,0,5,dqn,rl_v2,0,0
205,12,10,34.2,59.2,971,1.0,1017.5,0,14.8,1.9,0,2,dqn,rl_v2,0,0
206,12,11,29.9,59.5,1024,1.0,1023.0,0,14.3,1.8,0,1,dqn,rl_v2,0,0
207,12,12,8.6,41.6,899,1.0,1029.0,0,13.8,1.5,0,0,dqn,rl_v2,0,0
208,11,11,9.5,39.8,876,1.0,1034.5,1,14.0,1.6,0,0,dqn,rl_v2,0,0
209,12,11,10.6,40.8,897,1.0,1040.0,1,13.8,1.6,0,1,dqn,rl_v2,0,0
210,12,11,15.7,42.6,937,1.0,1045.5,0,14.0,1.7,0,1,dqn,rl_v2,0,0
211,12,12,9.0,37.9,864,1.0,1051.5,0,14.1,1.4,0,0,dqn,rl_v2,0,0
212,12,12,9.7,36.7,837,1.0,1057.5,0,13.7,1.4,0,0,dqn,rl_v2,0,0
213,12,12,9.2,31.2,748,1.0,1063.5,0,13.3,1.2,0,0,dqn,rl_v2,0,0
214,12,12,8.4,27.3,656,1.0,1069.5,0,13.5,1.1,0,0,dqn,rl_v2,0,0
215,12,12,9.5,28.8,691,1.0,1075.5,0,13.5,1.1,0,0,dqn,rl_v2,0,0
216,6,6,45.6,55.3,664,0.9893,1078.5,1,14.5,1.8,0,0,dqn,rl_v2,0,0
217,7,6,43.7,54.1,649,0.9918,1081.5,1,13.9,1.8,0,1,dqn,rl_v2,0,0
218,12,7,41.1,56.2,720,0.9971,1085.0,1,14.5,1.7,0,5,dqn,rl_v2,0,0
219,12,11,10.2,50.4,806,1.0,1090.5,0,14.2,1.4,0,1,dqn,rl_v2,0,0
220,12,12,10.0,46.6,838,1.0,1096.5,0,13.8,1.4,0,0,dqn,rl_v2,0,0
221,8,8,48.7,59.4,879,0.9901,1100.5,1,14.4,2.2,0,0,dqn,rl_v2,0,0
222,8,8,50.9,55.4,887,0.9891,1104.5,0,14.6,2.2,0,0,dqn,rl_v2,0,0
223,12,8,33.2,50.5,808,0.999,1108.5,1,14.3,2.0,0,4,dqn,rl_v2,0,0
224,12,10,24.3,50.2,884,1.0,1113.5,0,14.2,1.7,0,2,dqn,rl_v2,0,0
225,12,10,14.4,47.1,829,1.0,1118.5,0,14.1,1.6,0,2,dqn,rl_v2,0,0
226,12,12,10.2,37.8,816,1.0,1124.5,0,13.8,1.3,0,0,dqn,rl_v2,0,0
227,12,12,9.9,38.9,840,1.0,1130.5,0,13.5,1.4,0,0,dqn,rl_v2,0,0
228,12,12,9.0,37.1,890,1.0,1136.5,0,13.7,1.5,0,0,dqn,rl_v2,0,0
229,12,12,10.0,39.5,948,1.0,1142.5,0,13.9,1.6,0,0,dqn,rl_v2,0,0
230,12,12,8.3,36.2,870,1.0,1148.5,0,13.8,1.4,0,0,dqn,rl_v2,0,0
231,12,12,9.0,35.3,847,1.0,1154.5,0,13.6,1.4,0,0,dqn,rl_v2,0,0
232,12,12,9.0,37.0,887,1.0,1160.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
233,12,12,9.0,36.8,883,1.0,1166.5,0,13.8,1.4,0,0,dqn,rl_v2,0,0
234,12,12,9.1,36.8,882,1.0,1172.5,0,13.7,1.4,0,0,dqn,rl_v2,0,0
235,12,12,8.6,36.7,881,1.0,1178.5,0,13.6,1.4,0,0,dqn,rl_v2,0,0
236,12,12,9.1,38.0,911,1.0,1184.5,0,13.6,1.5,0,0,dqn,rl_v2,0,0
237,12,12,10.2,40.5,973,1.0,1190.5,0,13.5,1.6,0,0,dqn,rl_v2,0,0
238,12,12,8.5,39.0,937,1.0,1196.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
239,12,12,9.3,36.2,870,1.0,1202.5,0,13.8,1.4,0,0,dqn,rl_v2,0,0
240,12,12,8.2,35.5,852,1.0,1208.5,0,13.5,1.4,0,0,dqn,rl_v2,0,0
241,12,12,9.9,35.8,859,1.0,1214.5,0,14.0,1.4,0,0,dqn,rl_v2,0,0
242,12,12,9.3,29.8,716,1.0,1220.5,0,13.5,1.2,0,0,dqn,rl_v2,0,0
243,12,12,9.2,34.1,819,1.0,1226.5,0,13.7,1.3,0,0,dqn,rl_v2,0,0
244,7,7,93.3,73.6,1031,0.9527,1230.0,1,15.2,2.4,0,0,dqn,rl_v2,0,0
245,12,7,94.3,74.0,1036,0.952,1233.5,1,14.9,2.4,0,5,dqn,rl_v2,0,0
246,12,11,26.0,57.8,995,1.0,1239.0,0,14.7,1.8,0,1,dqn,rl_v2,0,0
247,12,12,15.4,55.7,1003,1.0,1245.0,0,14.1,1.6,0,0,dqn,rl_v2,0,0
248,11,11,8.9,40.1,835,1.0,1250.5,1,13.8,1.5,0,0,dqn,rl_v2,0,0
249,8,8,53.6,57.1,914,0.9858,1254.5,1,14.4,2.2,0,0,dqn,rl_v2,0,0
250,12,8,60.6,60.9,974,0.9782,1258.5,1,14.4,2.4,0,4,dqn,rl_v2,0,0
251,12,10,35.5,55.2,971,1.0,1263.5,0,14.2,1.9,0,2,dqn,rl_v2,0,0
252,12,12,11.0,47.4,911,1.0,1269.5,0,13.9,1.5,0,0,dqn,rl_v2,0,0
253,12,12,9.0,41.6,898,1.0,1275.5,0,13.7,1.5,0,0,dqn,rl_v2,0,0
254,8,8,47.2,55.7,891,0.9886,1279.5,1,14.2,2.2,0,0,dqn,rl_v2,0,0
255,12,8,50.6,56.9,911,0.9861,1283.5,1,14.4,2.2,0,4,dqn,rl_v2,0,0
