step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,memory_pct,network_pct,oom_kills,pending_pods,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
84,9,8,110.4,85.1,1259,0.9426,428.0,1,14.8,3.1,0,1,ppo,rl_v2,0,0
85,12,8,122.1,84.3,1349,0.9314,432.0,1,14.8,3.3,0,4,ppo,rl_v2,0,0
86,12,11,78.2,76.0,1398,0.9729,437.5,0,15.0,2.5,0,1,ppo,rl_v2,0,0
87,12,12,66.7,71.8,1378,0.9852,443.5,0,14.4,2.3,0,0,ppo,rl_v2,0,0
88,12,12,8.9,30.8,702,1.0,449.5,0,13.4,1.2,0,0,ppo,rl_v2,0,0
89,12,12,82.0,67.0,1609,0.9659,455.5,0,14.5,2.6,0,0,ppo,rl_v2,0,0
90,8,8,95.1,73.2,1172,0.9535,459.5,1,14.5,2.9,0,0,ppo,rl_v2,0,0
91,12,8,932.3,100.0,1902,0.8681,463.5,1,16.4,4.7,0,4,ppo,rl_v2,0,0
92,12,10,1300.3,100.0,2212,0.8549,468.5,0,16.5,4.3,0,2,ppo,rl_v2,0,0
93,12,12,65.7,75.3,1445,0.9796,474.5,0,14.9,2.4,0,0,ppo,rl_v2,0,0
94,12,12,111.0,80.5,1738,0.9552,480.5,0,14.7,2.8,0,0,ppo,rl_v2,0,0
95,12,12,17.7,42.7,1024,1.0,486.5,0,13.9,1.7,0,0,ppo,rl_v2,0,0
96,12,12,18.6,43.8,1051,1.0,492.5,0,13.8,1.7,0,0,ppo,rl_v2,0,0
97,9,9,124.6,86.9,1564,0.9262,497.0,1,15.2,3.4,0,0,ppo,rl_v2,0,0
98,9,9,103.1,76.5,1377,0.947,501.5,0,14.8,3.0,0,0,ppo,rl_v2,0,0
99,12,9,98.4,73.7,1326,0.9527,506.0,1,14.8,2.9,0,3,ppo,rl_v2,0,0
100,12,10,72.4,66.8,1256,0.9744,511.0,0,14.6,2.5,0,2,ppo,rl_v2,0,0
101,12,11,122.3,91.6,1795,0.9368,516.5,0,15.5,3.2,0,1,ppo,rl_v2,0,0
102,12,11,155.7,98.0,2038,0.9147,522.0,0,15.3,3.6,0,1,ppo,rl_v2,0,0
103,12,12,85.8,71.7,1634,0.9638,528.0,0,14.7,2.7,0,0,ppo,rl_v2,0,0
104,12,12,116.1,82.9,1890,0.9425,534.0,0,14.9,3.1,0,0,ppo,rl_v2,0,0
105,12,12,27.8,47.3,1136,1.0,540.0,0,14.1,1.9,0,0,ppo,rl_v2,0,0
106,12,12,108.9,78.9,1893,0.9423,546.0,0,14.9,3.1,0,0,ppo,rl_v2,0,0
107,9,9,329.8,100.0,1913,0.8902,550.5,1,15.9,4.2,0,0,ppo,rl_v2,0,0
108,12,9,133.3,88.1,1586,0.9238,555.0,1,14.9,3.5,0,3,ppo,rl_v2,0,0
109,12,10,114.2,85.3,1603,0.9397,560.0,0,15.4,3.2,0,2,ppo,rl_v2,0,0
110,12,10,127.8,87.1,1637,0.9363,565.0,0,14.9,3.2,0,2,ppo,rl_v2,0,0
111,12,10,99.9,74.8,1495,0.9505,570.0,0,14.9,2.9,0,2,ppo,rl_v2,0,0
112,12,11,54.0,57.1,1188,0.992,575.5,0,14.4,2.1,0,1,ppo,rl_v2,0,0
113,12,12,84.3,71.0,1533,0.9722,581.5,0,14.6,2.5,0,0,ppo,rl_v2,0,0
114,9,9,716.1,100.0,2066,0.8756,586.0,1,15.8,4.5,0,0,ppo,rl_v2,0,0
115,12,9,149.7,94.4,1700,0.9111,590.5,1,15.6,3.7,0,3,ppo,rl_v2,0,0
116,12,11,73.7,70.6,1384,0.9742,596.0,0,15.0,2.5,0,1,ppo,rl_v2,0,0
117,12,11,366.1,100.0,2112,0.8958,601.5,0,15.3,3.8,0,1,ppo,rl_v2,0,0
118,12,12,111.3,77.2,1760,0.9533,607.5,0,14.9,2.9,0,0,ppo,rl_v2,0,0
119,12,12,133.8,84.3,1923,0.9397,613.5,0,14.9,3.2,0,0,ppo,rl_v2,0,0
120,12,12,35.9,49.4,1186,1.0,619.5,0,14.4,1.9,0,0,ppo,rl_v2,0,0
121,12,12,91.0,69.6,1671,0.9607,625.5,0,14.7,2.7,0,0,ppo,rl_v2,0,0
122,9,9,269.5,100.0,1861,0.8948,630.0,1,15.5,4.1,0,0,ppo,rl_v2,0,0
123,12,9,164.5,97.1,1747,0.9059,634.5,1,15.5,3.8,0,3,ppo,rl_v2,0,0
124,12,9,119.4,83.7,1507,0.9326,639.0,0,15.0,3.3,0,3,ppo,rl_v2,0,0
125,12,11,95.1,76.1,1492,0.9644,644.5,0,14.9,2.7,0,1,ppo,rl_v2,0,0
126,12,11,143.6,99.1,1943,0.9234,650.0,0,15.4,3.5,0,1,ppo,rl_v2,0,0
127,12,12,137.2,84.6,1928,0.9393,656.0,0,15.5,3.2,0,0,ppo,rl_v2,0,0
128,12,12,128.2,90.8,2071,0.9274,662.0,0,15.2,3.4,0,0,ppo,rl_v2,0,0
129,12,12,134.1,84.8,2035,0.9304,668.0,0,15.2,3.3,0,0,ppo,rl_v2,0,0
130,12,12,113.3,76.2,1828,0.9477,674.0,0,15.0,3.0,0,0,ppo,rl_v2,0,0
131,12,12,164.7,94.0,2257,0.9119,680.0,0,15.3,3.7,0,0,ppo,rl_v2,0,0
132,12,12,185.6,100.0,2401,0.8999,686.0,0,15.4,3.9,0,0,ppo,rl_v2,0,0
133,12,12,123.6,79.5,1907,0.9411,692.0,0,15.1,3.1,0,0,ppo,rl_v2,0,0
134,12,12,122.6,82.1,1970,0.9358,698.0,0,14.8,3.2,0,0,ppo,rl_v2,0,0
135,12,12,173.7,97.0,2329,0.9059,704.0,0,15.6,3.8,0,0,ppo,rl_v2,0,0
136,12,12,127.4,84.1,2019,0.9317,710.0,0,15.2,3.3,0,0,ppo,rl_v2,0,0
137,12,12,772.9,100.0,2750,0.876,716.0,0,16.0,4.5,0,0,ppo,rl_v2,0,0
