step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,memory_pct,network_pct,oom_kills,pending_pods,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
255,12,8,30.2,47.5,760,1.0,1104.0,0,14.2,1.6,0,4,dqn,rl_v2,0,0
256,12,10,8.6,38.8,682,1.0,1109.0,0,14.1,1.1,0,2,dqn,rl_v2,0,0
257,12,11,9.8,38.7,712,1.0,1114.5,0,13.6,1.3,0,1,dqn,rl_v2,0,0
258,12,12,9.5,31.9,689,1.0,1120.5,0,13.4,1.1,0,0,dqn,rl_v2,0,0
259,7,7,26.7,48.1,674,1.0,1124.0,1,14.2,1.3,0,0,dqn,rl_v2,0,0
260,7,7,28.4,48.1,673,1.0,1127.5,0,14.2,1.3,0,0,dqn,rl_v2,0,0
261,12,7,27.1,47.4,663,1.0,1131.0,1,13.8,1.2,0,5,dqn,rl_v2,0,0
262,12,9,9.0,44.6,695,1.0,1135.5,0,14.2,1.3,0,3,dqn,rl_v2,0,0
263,12,12,10.1,38.5,693,1.0,1141.5,0,13.4,1.1,0,0,dqn,rl_v2,0,0
264,12,12,9.3,28.9,590,1.0,1147.5,0,13.1,1.0,0,0,dqn,rl_v2,0,0
265,7,7,8.1,39.9,558,1.0,1151.0,1,13.6,1.0,0,0,dqn,rl_v2,0,0
266,6,6,18.9,43.5,522,1.0,1154.0,1,13.6,0.9,0,0,dqn,rl_v2,0,0
267,6,6,8.0,39.4,473,1.0,1157.0,0,13.9,0.8,0,0,dqn,rl_v2,0,0
268,6,6,8.0,38.4,461,1.0,1160.0,0,14.1,0.8,0,0,dqn,rl_v2,0,0
269,5,5,41.7,53.4,534,0.9932,1162.5,1,14.4,1.0,0,0,dqn,rl_v2,0,0
270,5,5,55.2,60.3,603,0.9794,1165.0,0,14.4,1.2,0,0,dqn,rl_v2,0,0
271,12,5,70.8,64.8,648,0.9704,1167.5,1,14.4,1.3,0,7,dqn,rl_v2,0,0
272,12,9,10.6,47.1,622,1.0,1172.0,0,14.8,1.1,0,3,dqn,rl_v2,0,0
273,12,11,10.1,38.1,564,1.0,1177.5,0,13.5,1.0,0,1,dqn,rl_v2,0,0
274,12,12,9.3,26.2,534,1.0,1183.5,0,13.4,0.9,0,0,dqn,rl_v2,0,0
275,7,7,8.6,35.4,496,1.0,1187.0,1,14.0,1.2,0,0,dqn,rl_v2,0,0
276,6,6,8.0,38.3,460,1.0,1190.0,1,13.5,1.0,0,0,dqn,rl_v2,0,0
277,5,5,27.2,48.3,483,1.0,1192.5,1,14.1,0.9,0,0,dqn,rl_v2,0,0
278,5,5,36.1,50.7,507,0.9986,1195.0,0,14.3,1.0,0,0,dqn,rl_v2,0,0
279,6,5,35.3,52.2,522,0.9956,1197.5,1,14.2,1.0,0,1,dqn,rl_v2,0,0
280,12,5,48.6,55.8,558,0.9884,1200.0,1,14.4,1.1,0,7,dqn,rl_v2,0,0
281,12,8,9.5,41.3,512,1.0,1204.0,0,14.0,0.8,0,4,dqn,rl_v2,0,0
282,12,12,11.0,34.3,535,1.0,1210.0,0,13.6,0.9,0,0,dqn,rl_v2,0,0
283,6,6,8.1,39.9,479,1.0,1213.0,1,13.7,0.8,0,0,dqn,rl_v2,0,0
284,7,6,8.0,38.9,467,1.0,1216.0,1,13.8,0.8,0,1,dqn,rl_v2,0,0
285,6,6,21.3,50.8,549,1.0,1219.0,1,14.2,0.9,0,0,dqn,rl_v2,0,0
286,5,5,455.0,100.0,1097,0.8845,1221.5,1,15.8,2.2,0,0,dqn,rl_v2,0,0
287,7,5,475.1,100.0,1101,0.8838,1224.0,1,16.3,2.2,0,2,dqn,rl_v2,0,0
288,12,6,113.9,83.9,906,0.949,1227.0,1,15.8,1.5,0,6,dqn,rl_v2,0,0
289,12,10,35.3,68.8,963,1.0,1232.0,0,14.8,1.6,0,2,dqn,rl_v2,0,0
290,12,12,9.8,53.0,891,1.0,1238.0,0,13.7,1.5,0,0,dqn,rl_v2,0,0
291,8,8,57.0,62.0,917,0.9854,1242.0,1,14.3,1.5,0,0,dqn,rl_v2,0,0
292,8,8,30.7,48.4,774,1.0,1246.0,0,14.0,1.3,0,0,dqn,rl_v2,0,0
293,12,8,17.2,42.9,687,1.0,1250.0,1,13.9,1.1,0,4,dqn,rl_v2,0,0
294,12,9,8.6,39.5,664,1.0,1254.5,0,13.9,1.2,0,3,dqn,rl_v2,0,0
295,12,11,8.5,36.9,679,1.0,1260.0,0,14.2,1.2,0,1,dqn,rl_v2,0,0
296,12,11,9.9,36.9,723,1.0,1265.5,0,13.5,1.3,0,1,dqn,rl_v2,0,0
297,12,12,8.6,29.1,664,1.0,1271.5,0,13.7,1.1,0,0,dqn,rl_v2,0,0
298,7,7,21.5,45.0,630,1.0,1275.0,1,13.8,1.2,0,0,dqn,rl_v2,0,0
299,7,7,34.8,49.4,691,1.0,1278.5,0,13.9,1.3,0,0,dqn,rl_v2,0,0
300,12,7,28.1,47.4,663,1.0,1282.0,1,14.0,1.2,0,5,dqn,rl_v2,0,0
301,12,8,19.0,47.0,696,1.0,1286.0,0,13.9,1.1,0,4,dqn,rl_v2,0,0
302,12,9,8.6,45.3,706,1.0,1290.5,0,13.8,1.3,0,3,dqn,rl_v2,0,0
303,12,11,10.0,34.9,643,1.0,1296.0,0,13.6,1.1,0,1,dqn,rl_v2,0,0
304,12,12,9.6,34.2,698,1.0,1302.0,0,13.7,1.1,0,0,dqn,rl_v2,0,0
305,7,7,25.3,47.4,664,1.0,1305.5,1,13.9,1.2,0,0,dqn,rl_v2,0,0
306,7,7,49.5,54.4,762,0.9911,1309.0,0,14.1,1.4,0,0,dqn,rl_v2,0,0
307,12,7,51.2,56.2,787,0.9876,1312.5,1,14.3,1.5,0,5,dqn,rl_v2,0,0
308,12,9,8.6,39.2,612,1.0,1317.0,0,14.1,1.1,0,3,dqn,rl_v2,0,0
309,12,12,9.7,37.9,682,1.0,1323.0,0,13.8,1.1,0,0,dqn,rl_v2,0,0
310,6,6,54.4,59.0,708,0.982,1326.0,1,14.7,1.2,0,0,dqn,rl_v2,0,0
311,7,6,59.4,61.2,734,0.9777,1329.0,1,14.4,1.2,0,1,dqn,rl_v2,0,0
312,12,6,67.9,68.4,821,0.9632,1332.0,1,14.5,1.3,0,6,dqn,rl_v2,0,0
313,12,10,9.5,51.1,777,1.0,1337.0,0,14.3,1.3,0,2,dqn,rl_v2,0,0
314,12,10,8.9,43.0,654,1.0,1342.0,0,13.6,1.1,0,2,dqn,rl_v2,0,0
315,12,12,9.3,28.6,617,1.0,1348.0,0,13.6,1.0,0,0,dqn,rl_v2,0,0
316,7,7,12.9,42.0,588,1.0,1351.5,1,14.1,1.1,0,0,dqn,rl_v2,0,0
317,6,6,36.7,52.2,627,0.9955,1354.5,1,14.1,1.0,0,0,dqn,rl_v2,0,0
318,6,6,20.7,45.7,548,1.0,1357.5,0,13.8,0.9,0,0,dqn,rl_v2,0,0
319,12,6,8.0,40.2,483,1.0,1360.5,1,14.1,0.8,0,6,dqn,rl_v2,0,0
320,12,8,8.8,35.9,488,1.0,1364.5,0,14.1,0.8,0,4,dqn,rl_v2,0,0
321,12,11,9.9,26.6,426,1.0,1370.0,0,13.4,0.8,0,1,dqn,rl_v2,0,0
322,6,6,9.3,38.6,417,1.0,1373.0,1,14.4,0.7,0,0,dqn,rl_v2,0,0
323,5,5,29.0,47.3,473,1.0,1375.5,1,14.3,0.9,0,0,dqn,rl_v2,0,0
324,5,5,28.9,48.4,484,1.0,1378.0,0,14.1,1.0,0,0,dqn,rl_v2,0,0
325,6,5,825.5,100.0,1163,0.8729,1380.5,1,15.9,2.3,0,1,dqn,rl_v2,0,0
326,12,6,130.6,97.2,1050,0.925,1383.5,1,15.5,1.7,0,6,dqn,rl_v2,0,0
327,12,11,39.5,72.5,1073,1.0,1389.0,0,15.1,1.9,0,1,dqn,rl_v2,0,0
328,12,12,19.7,62.0,1042,1.0,1395.0,0,14.2,1.7,0,0,dqn,rl_v2,0,0
329,11,11,14.0,44.5,925,1.0,1400.5,1,13.7,1.7,0,0,dqn,rl_v2,0,0
330,11,11,11.6,40.8,897,1.0,1406.0,0,13.9,1.6,0,0,dqn,rl_v2,0,0
331,12,11,8.1,35.8,788,1.0,1411.5,1,13.5,1.4,0,1,dqn,rl_v2,0,0
332,12,12,49.5,55.8,1273,0.9939,1417.5,0,14.2,2.1,0,0,dqn,rl_v2,0,0
333,12,12,36.9,52.4,1194,1.0,1423.5,0,14.0,2.0,0,0,dqn,rl_v2,0,0
334,12,12,25.1,45.2,1084,1.0,1429.5,0,14.0,1.8,0,0,dqn,rl_v2,0,0
335,12,12,46.3,52.5,1259,0.9951,1435.5,0,14.3,2.1,0,0,dqn,rl_v2,0,0
336,12,12,64.3,59.0,1416,0.982,1441.5,0,14.6,2.3,0,0,dqn,rl_v2,0,0
337,12,12,53.8,56.4,1354,0.9872,1447.5,0,14.2,2.2,0,0,dqn,rl_v2,0,0
338,12,12,42.1,52.5,1261,0.9949,1453.5,0,14.3,2.1,0,0,dqn,rl_v2,0,0
339,12,12,69.8,62.0,1489,0.9759,1459.5,0,14.6,2.4,0,0,dqn,rl_v2,0,0
340,12,12,55.2,56.2,1349,0.9876,1465.5,0,14.0,2.2,0,0,dqn,rl_v2,0,0
341,12,12,48.1,56.2,1350,0.9875,1471.5,0,14.3,2.2,0,0,dqn,rl_v2,0,0
342,12,12,52.2,55.2,1326,0.9895,1477.5,0,14.1,2.2,0,0,dqn,rl_v2,0,0
343,12,12,39.7,51.4,1233,0.9972,1483.5,0,14.2,2.0,0,0,dqn,rl_v2,0,0
344,12,12,26.3,46.5,1116,1.0,1489.5,0,14.0,1.8,0,0,dqn,rl_v2,0,0
345,12,12,61.4,60.2,1444,0.9797,1495.5,0,14.5,2.4,0,0,dqn,rl_v2,0,0
346,12,12,64.3,60.2,1446,0.9795,1501.5,0,14.5,2.4,0,0,dqn,rl_v2,0,0
347,12,12,56.7,58.0,1393,0.9839,1507.5,0,14.3,2.3,0,0,dqn,rl_v2,0,0
348,12,12,45.3,54.3,1304,0.9913,1513.5,0,14.2,2.1,0,0,dqn,rl_v2,0,0
349,12,12,43.4,51.8,1244,0.9963,1519.5,0,14.2,2.0,0,0,dqn,rl_v2,0,0
350,12,12,35.5,51.9,1246,0.9962,1525.5,0,14.0,2.0,0,0,dqn,rl_v2,0,0
351,12,12,28.9,47.2,1133,1.0,1531.5,0,14.1,1.9,0,0,dqn,rl_v2,0,0
352,12,12,40.3,51.5,1235,0.9971,1537.5,0,14.1,2.0,0,0,dqn,rl_v2,0,0
353,12,12,9.5,39.4,946,1.0,1543.5,0,13.7,1.5,0,0,dqn,rl_v2,0,0
354,12,12,13.1,41.9,1006,1.0,1549.5,0,14.1,1.6,0,0,dqn,rl_v2,0,0
355,12,12,13.6,41.5,997,1.0,1555.5,0,13.8,1.6,0,0,dqn,rl_v2,0,0
356,12,12,8.9,38.8,931,1.0,1561.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
357,12,12,8.5,39.6,951,1.0,1567.5,0,13.8,1.6,0,0,dqn,rl_v2,0,0
358,12,12,9.6,37.5,900,1.0,1573.5,0,13.7,1.5,0,0,dqn,rl_v2,0,0
359,12,12,8.5,36.1,866,1.0,1579.5,0,13.6,1.4,0,0,dqn,rl_v2,0,0
360,12,12,8.8,39.2,941,1.0,1585.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
361,12,12,34.0,49.0,1175,1.0,1591.5,0,13.8,1.9,0,0,dqn,rl_v2,0,0
362,12,12,41.2,50.3,1207,0.9994,1597.5,0,14.3,2.0,0,0,dqn,rl_v2,0,0
363,12,12,52.7,54.4,1305,0.9912,1603.5,0,14.3,2.1,0,0,dqn,rl_v2,0,0
364,12,12,78.6,62.9,1510,0.9742,1609.5,0,14.5,2.5,0,0,dqn,rl_v2,0,0
365,12,12,57.0,58.9,1413,0.9822,1615.5,0,14.4,2.3,0,0,dqn,rl_v2,0,0
366,12,12,38.6,51.5,1236,0.997,1621.5,0,14.1,2.0,0,0,dqn,rl_v2,0,0
367,12,12,25.9,46.0,1105,1.0,1627.5,0,14.0,1.8,0,0,dqn,rl_v2,0,0
368,12,12,23.6,44.7,1072,1.0,1633.5,0,13.9,1.8,0,0,dqn,rl_v2,0,0
369,12,12,30.2,47.8,1147,1.0,1639.5,0,14.0,1.9,0,0,dqn,rl_v2,0,0
370,12,12,37.6,50.0,1199,1.0,1645.5,0,14.2,2.0,0,0,dqn,rl_v2,0,0
371,12,12,100.6,73.7,1768,0.9527,1651.5,0,14.9,2.9,0,0,dqn,rl_v2,0,0
372,12,12,100.7,77.0,1847,0.9461,1657.5,0,15.1,3.0,0,0,dqn,rl_v2,0,0
373,12,12,103.1,78.2,1877,0.9436,1663.5,0,15.0,3.1,0,0,dqn,rl_v2,0,0
374,12,12,116.5,81.2,1948,0.9377,1669.5,0,15.3,3.2,0,0,dqn,rl_v2,0,0
375,12,12,122.4,83.2,1997,0.9336,1675.5,0,15.1,3.3,0,0,dqn,rl_v2,0,0
376,12,12,139.4,88.0,2111,0.9241,1681.5,0,15.1,3.5,0,0,dqn,rl_v2,0,0
377,12,12,137.4,90.7,2176,0.9187,1687.5,0,15.4,3.6,0,0,dqn,rl_v2,0,0
378,12,12,151.0,91.6,2199,0.9167,1693.5,0,15.4,3.6,0,0,dqn,rl_v2,0,0
379,12,12,165.6,90.9,2181,0.9183,1699.5,0,15.0,3.6,0,0,dqn,rl_v2,0,0
380,12,12,152.1,90.5,2171,0.9191,1705.5,0,15.3,3.6,0,0,dqn,rl_v2,0,0
381,12,12,148.3,88.9,2133,0.9223,1711.5,0,15.2,3.5,0,0,dqn,rl_v2,0,0
382,12,12,123.6,83.8,2012,0.9323,1717.5,0,15.3,3.3,0,0,dqn,rl_v2,0,0
383,12,12,100.2,73.1,1755,0.9537,1723.5,0,14.9,2.9,0,0,dqn,rl_v2,0,0
384,12,12,74.0,66.2,1588,0.9677,1729.5,0,14.7,2.6,0,0,dqn,rl_v2,0,0
385,12,12,80.0,64.2,1541,0.9716,1735.5,0,14.8,2.5,0,0,dqn,rl_v2,0,0
386,12,12,77.5,66.3,1591,0.9674,1741.5,0,14.7,2.6,0,0,dqn,rl_v2,0,0
387,12,12,79.3,62.5,1499,0.9751,1747.5,0,14.6,2.5,0,0,dqn,rl_v2,0,0
388,12,12,89.1,69.0,1656,0.962,1753.5,0,14.7,2.7,0,0,dqn,rl_v2,0,0
389,12,12,78.8,66.8,1604,0.9663,1759.5,0,14.7,2.6,0,0,dqn,rl_v2,0,0
390,12,12,72.1,63.7,1530,0.9725,1765.5,0,14.5,2.5,0,0,dqn,rl_v2,0,0
391,12,12,68.8,60.6,1454,0.9788,1771.5,0,14.4,2.4,0,0,dqn,rl_v2,0,0
392,12,12,63.5,59.2,1421,0.9816,1777.5,0,14.4,2.3,0,0,dqn,rl_v2,0,0
393,12,12,63.1,60.6,1455,0.9788,1783.5,0,14.4,2.4,0,0,dqn,rl_v2,0,0
394,12,12,66.1,62.7,1506,0.9745,1789.5,0,14.5,2.5,0,0,dqn,rl_v2,0,0
395,12,12,88.0,65.7,1576,0.9687,1795.5,0,14.5,2.6,0,0,dqn,rl_v2,0,0
396,12,12,70.9,63.6,1527,0.9728,1801.5,0,14.7,2.5,0,0,dqn,rl_v2,0,0
397,12,12,73.3,64.9,1557,0.9702,1807.5,0,14.3,2.6,0,0,dqn,rl_v2,0,0
398,12,12,68.1,62.9,1510,0.9742,1813.5,0,14.7,2.5,0,0,dqn,rl_v2,0,0
399,12,12,77.4,64.1,1539,0.9718,1819.5,0,14.7,2.5,0,0,dqn,rl_v2,0,0
400,12,12,67.9,60.5,1451,0.9791,1825.5,0,14.5,2.4,0,0,dqn,rl_v2,0,0
401,12,12,56.4,59.4,1425,0.9812,1831.5,0,14.5,2.3,0,0,dqn,rl_v2,0,0
402,12,12,72.2,62.7,1506,0.9745,1837.5,0,14.5,2.5,0,0,dqn,rl_v2,0,0
403,12,12,69.1,59.8,1436,0.9803,1843.5,0,14.3,2.4,0,0,dqn,rl_v2,0,0
404,12,12,72.2,62.3,1495,0.9754,1849.5,0,14.6,2.4,0,0,dqn,rl_v2,0,0
405,12,12,58.3,56.7,1360,0.9867,1855.5,0,14.3,2.2,0,0,dqn,rl_v2,0,0
406,12,12,49.2,55.0,1321,0.9899,1861.5,0,14.2,2.2,0,0,dqn,rl_v2,0,0
407,12,12,48.2,53.9,1293,0.9922,1867.5,0,14.2,2.1,0,0,dqn,rl_v2,0,0
408,12,12,43.0,53.2,1278,0.9935,1873.5,0,14.3,2.1,0,0,dqn,rl_v2,0,0
409,12,12,57.2,59.5,1427,0.9811,1879.5,0,14.7,2.3,0,0,dqn,rl_v2,0,0
410,12,12,77.0,64.5,1549,0.9709,1885.5,0,14.7,2.5,0,0,dqn,rl_v2,0,0
411,12,12,74.0,61.0,1463,0.9781,1891.5,0,14.3,2.4,0,0,dqn,rl_v2,0,0
412,12,12,61.6,61.4,1473,0.9772,1897.5,0,14.6,2.4,0,0,dqn,rl_v2,0,0
413,12,12,53.5,57.8,1388,0.9843,1903.5,0,14.5,2.3,0,0,dqn,rl_v2,0,0
414,12,12,48.4,53.8,1290,0.9925,1909.5,0,14.3,2.1,0,0,dqn,rl_v2,0,0
415,12,12,27.7,46.8,1122,1.0,1915.5,0,13.9,1.8,0,0,dqn,rl_v2,0,0
416,12,12,26.9,45.9,1101,1.0,1921.5,0,14.1,1.8,0,0,dqn,rl_v2,0,0
417,12,12,29.9,47.9,1149,1.0,1927.5,0,13.9,1.9,0,0,dqn,rl_v2,0,0
418,12,12,20.1,43.4,1041,1.0,1933.5,0,14.1,1.7,0,0,dqn,rl_v2,0,0
419,12,12,8.0,39.0,937,1.0,1939.5,0,13.7,1.5,0,0,dqn,rl_v2,0,0
420,12,12,15.4,42.2,1012,1.0,1945.5,0,13.9,1.7,0,0,dqn,rl_v2,0,0
421,12,12,41.2,51.9,1246,0.9962,1951.5,0,14.3,2.0,0,0,dqn,rl_v2,0,0
422,12,12,58.4,58.2,1398,0.9835,1957.5,0,14.4,2.3,0,0,dqn,rl_v2,0,0
423,12,12,35.4,49.4,1185,1.0,1963.5,0,14.2,1.9,0,0,dqn,rl_v2,0,0
424,12,12,38.4,50.2,1205,0.9996,1969.5,0,14.4,2.0,0,0,dqn,rl_v2,0,0
425,12,12,30.3,48.1,1154,1.0,1975.5,0,13.9,1.9,0,0,dqn,rl_v2,0,0
426,12,12,27.4,45.6,1094,1.0,1981.5,0,14.3,1.8,0,0,dqn,rl_v2,0,0
427,12,12,43.5,53.6,1287,0.9928,1987.5,0,14.2,2.1,0,0,dqn,rl_v2,0,0
428,12,12,55.9,58.6,1407,0.9828,1993.5,0,14.4,2.3,0,0,dqn,rl_v2,0,0
429,12,12,44.3,51.6,1238,0.9968,1999.5,0,14.3,2.0,0,0,dqn,rl_v2,0,0
430,12,12,26.9,46.4,1114,1.0,2005.5,0,14.4,1.8,0,0,dqn,rl_v2,0,0
431,12,12,56.6,57.4,1378,0.9852,2011.5,0,14.5,2.3,0,0,dqn,rl_v2,0,0
432,12,12,45.7,52.5,1259,0.9951,2017.5,0,14.2,2.1,0,0,dqn,rl_v2,0,0
433,12,12,25.7,45.8,1099,1.0,2023.5,0,14.1,1.8,0,0,dqn,rl_v2,0,0
434,12,12,22.1,44.9,1077,1.0,2029.5,0,14.2,1.8,0,0,dqn,rl_v2,0,0
435,12,12,26.2,45.9,1102,1.0,2035.5,0,14.0,1.8,0,0,dqn,rl_v2,0,0
436,12,12,23.9,45.9,1102,1.0,2041.5,0,14.1,1.8,0,0,dqn,rl_v2,0,0
437,12,12,29.7,47.3,1136,1.0,2047.5,0,14.2,1.9,0,0,dqn,rl_v2,0,0
438,12,12,15.1,42.5,1021,1.0,2053.5,0,14.1,1.7,0,0,dqn,rl_v2,0,0
439,12,12,13.2,41.2,989,1.0,2059.5,0,14.0,1.6,0,0,dqn,rl_v2,0,0
440,12,12,8.0,39.6,951,1.0,2065.5,0,14.1,1.6,0,0,dqn,rl_v2,0,0
441,12,12,10.0,34.2,822,1.0,2071.5,0,13.8,1.3,0,0,dqn,rl_v2,0,0
442,12,12,9.0,36.8,883,1.0,2077.5,0,13.9,1.4,0,0,dqn,rl_v2,0,0
443,12,12,8.6,35.8,858,1.0,2083.5,0,13.7,1.4,0,0,dqn,rl_v2,0,0
444,12,12,9.4,35.5,853,1.0,2089.5,0,13.7,1.4,0,0,dqn,rl_v2,0,0
445,12,12,19.5,43.3,1039,1.0,2095.5,0,14.1,1.7,0,0,dqn,rl_v2,0,0
446,12,12,25.9,45.8,1098,1.0,2101.5,0,14.0,1.8,0,0,dqn,rl_v2,0,0
447,12,12,43.3,53.3,1280,0.9933,2107.5,0,14.4,2.1,0,0,dqn,rl_v2,0,0
448,12,12,45.9,53.9,1294,0.9922,2113.5,0,14.3,2.1,0,0,dqn,rl_v2,0,0
449,12,12,41.8,51.9,1246,0.9962,2119.5,0,14.4,2.0,0,0,dqn,rl_v2,0,0
450,12,12,36.1,51.2,1228,0.9977,2125.5,0,14.2,2.0,0,0,dqn,rl_v2,0,0
451,12,12,28.9,46.9,1126,1.0,2131.5,0,14.2,1.8,0,0,dqn,rl_v2,0,0
452,12,12,16.7,42.9,1029,1.0,2137.5,0,14.2,1.7,0,0,dqn,rl_v2,0,0
453,12,12,9.0,34.0,816,1.0,2143.5,0,13.8,1.3,0,0,dqn,rl_v2,0,0
454,12,12,8.7,34.8,834,1.0,2149.5,0,13.9,1.4,0,0,dqn,rl_v2,0,0
455,12,12,25.5,46.6,1118,1.0,2155.5,0,14.0,1.8,0,0,dqn,rl_v2,0,0
456,12,12,31.8,47.6,1143,1.0,2161.5,0,14.2,1.9,0,0,dqn,rl_v2,0,0
457,12,12,16.0,42.6,1023,1.0,2167.5,0,14.3,1.7,0,0,dqn,rl_v2,0,0
458,12,12,9.4,37.5,899,1.0,2173.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
459,12,12,27.1,45.6,1095,1.0,2179.5,0,14.1,1.8,0,0,dqn,rl_v2,0,0
460,12,12,20.5,43.7,1049,1.0,2185.5,0,13.9,1.7,0,0,dqn,rl_v2,0,0
461,12,12,8.7,38.5,924,1.0,2191.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
462,12,12,9.5,38.2,916,1.0,2197.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
463,12,12,8.8,34.6,831,1.0,2203.5,0,13.6,1.4,0,0,dqn,rl_v2,0,0
464,12,12,10.2,34.5,827,1.0,2209.5,0,13.9,1.4,0,0,dqn,rl_v2,0,0
465,12,12,9.2,34.3,824,1.0,2215.5,0,13.7,1.4,0,0,dqn,rl_v2,0,0
466,12,12,9.4,35.8,859,1.0,2221.5,0,13.6,1.4,0,0,dqn,rl_v2,0,0
467,12,12,9.3,40.0,961,1.0,2227.5,0,13.8,1.6,0,0,dqn,rl_v2,0,0
468,12,12,9.4,38.4,922,1.0,2233.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
469,12,12,8.9,32.8,787,1.0,2239.5,0,13.5,1.3,0,0,dqn,rl_v2,0,0
470,12,12,9.4,34.1,818,1.0,2245.5,0,13.8,1.3,0,0,dqn,rl_v2,0,0
471,12,12,9.7,40.2,965,1.0,2251.5,0,14.0,1.6,0,0,dqn,rl_v2,0,0
472,12,12,9.2,37.1,890,1.0,2257.5,0,14.0,1.5,0,0,dqn,rl_v2,0,0
473,12,12,9.7,33.7,809,1.0,2263.5,0,13.8,1.3,0,0,dqn,rl_v2,0,0
474,12,12,9.7,36.2,868,1.0,2269.5,0,14.0,1.4,0,0,dqn,rl_v2,0,0
475,12,12,9.1,37.2,892,1.0,2275.5,0,13.8,1.5,0,0,dqn,rl_v2,0,0
476,12,12,9.2,37.2,892,1.0,2281.5,0,14.0,1.5,0,0,dqn,rl_v2,0,0
477,12,12,9.4,36.0,865,1.0,2287.5,0,13.7,1.4,0,0,dqn,rl_v2,0,0
478,12,12,9.0,40.0,961,1.0,2293.5,0,13.9,1.6,0,0,dqn,rl_v2,0,0
479,12,12,14.5,42.1,1011,1.0,2299.5,0,13.9,1.7,0,0,dqn,rl_v2,0,0
480,12,12,40.6,51.5,1235,0.9971,2305.5,0,14.4,2.0,0,0,dqn,rl_v2,0,0
481,12,12,74.5,65.0,1561,0.9699,2311.5,0,14.7,2.6,0,0,dqn,rl_v2,0,0
482,12,12,64.1,60.0,1439,0.9801,2317.5,0,14.4,2.4,0,0,dqn,rl_v2,0,0
483,12,12,44.7,54.5,1308,0.991,2323.5,0,14.6,2.1,0,0,dqn,rl_v2,0,0
484,12,12,46.3,54.6,1310,0.9908,2329.5,0,14.2,2.1,0,0,dqn,rl_v2,0,0
485,12,12,57.6,56.2,1349,0.9876,2335.5,0,14.2,2.2,0,0,dqn,rl_v2,0,0
486,12,12,54.8,56.2,1348,0.9877,2341.5,0,14.6,2.2,0,0,dqn,rl_v2,0,0
487,12,12,43.7,52.4,1258,0.9952,2347.5,0,14.2,2.1,0,0,dqn,rl_v2,0,0
488,12,12,32.4,48.8,1172,1.0,2353.5,0,14.1,1.9,0,0,dqn,rl_v2,0,0
489,12,12,21.0,44.7,1072,1.0,2359.5,0,14.0,1.8,0,0,dqn,rl_v2,0,0
490,12,12,12.7,41.6,999,1.0,2365.5,0,13.7,1.6,0,0,dqn,rl_v2,0,0
491,12,12,10.9,40.8,979,1.0,2371.5,0,13.9,1.6,0,0,dqn,rl_v2,0,0
492,12,12,8.7,39.3,943,1.0,2377.5,0,14.2,1.5,0,0,dqn,rl_v2,0,0
493,12,12,38.0,50.8,1219,0.9984,2383.5,0,14.2,2.0,0,0,dqn,rl_v2,0,0
494,12,12,34.7,50.3,1207,0.9994,2389.5,0,14.4,2.0,0,0,dqn,rl_v2,0,0
495,12,12,26.2,46.0,1105,1.0,2395.5,0,13.9,1.8,0,0,dqn,rl_v2,0,0
496,12,12,29.1,48.0,1151,1.0,2401.5,0,14.3,1.9,0,0,dqn,rl_v2,0,0
497,12,12,42.4,51.4,1234,0.9972,2407.5,0,14.3,2.0,0,0,dqn,rl_v2,0,0
498,12,12,47.0,53.8,1291,0.9924,2413.5,0,14.4,2.1,0,0,dqn,rl_v2,0,0
499,12,12,38.1,50.6,1215,0.9988,2419.5,0,14.5,2.0,0,0,dqn,rl_v2,0,0
500,12,12,20.9,44.3,1063,1.0,2425.5,0,13.9,1.7,0,0,dqn,rl_v2,0,0
501,12,12,9.9,39.4,946,1.0,2431.5,0,14.1,1.5,0,0,dqn,rl_v2,0,0
502,12,12,22.4,45.1,1082,1.0,2437.5,0,14.3,1.8,0,0,dqn,rl_v2,0,0
503,12,12,36.1,49.9,1198,1.0,2443.5,0,14.1,2.0,0,0,dqn,rl_v2,0,0
504,12,12,39.6,50.8,1219,0.9984,2449.5,0,14.3,2.0,0,0,dqn,rl_v2,0,0
505,12,12,43.2,52.6,1262,0.9948,2455.5,0,14.1,2.1,0,0,dqn,rl_v2,0,0
506,12,12,30.8,46.8,1124,1.0,2461.5,0,14.4,1.8,0,0,dqn,rl_v2,0,0
507,12,12,53.3,54.9,1317,0.9902,2467.5,0,14.3,2.2,0,0,dqn,rl_v2,0,0
508,12,12,31.8,48.9,1174,1.0,2473.5,0,14.1,1.9,0,0,dqn,rl_v2,0,0
509,12,12,27.5,46.9,1126,1.0,2479.5,0,14.3,1.8,0,0,dqn,rl_v2,0,0
510,12,12,33.0,48.8,1172,1.0,2485.5,0,14.3,1.9,0,0,dqn,rl_v2,0,0
511,12,12,27.4,46.2,1108,1.0,2491.5,0,14.2,1.8,0,0,dqn,rl_v2,0,0
