step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
0,3,3,67.9,42.9,551,1.0,0.75,0,dqn,rl,0,0
1,2,2,114.8,60.7,520,1.0,1.25,1,dqn,rl,0,0
2,2,2,103.7,58.2,499,1.0,1.75,0,dqn,rl,0,0
3,2,2,113.3,59.8,513,1.0,2.25,0,dqn,rl,0,0
4,2,2,111.4,60.5,519,1.0,2.75,0,dqn,rl,0,0
5,2,2,122.3,66.6,571,0.9999,3.25,0,dqn,rl,0,0
6,3,3,113.8,61.8,795,1.0,4.0,1,dqn,rl,0,0
7,4,4,99.0,54.4,933,1.0,5.0,1,dqn,rl,0,0
8,4,4,95.3,53.3,913,1.0,6.0,0,dqn,rl,0,0
9,4,4,81.8,49.5,848,1.0,7.0,0,dqn,rl,0,0
10,4,4,92.6,51.9,890,1.0,8.0,0,dqn,rl,0,0
11,4,4,90.6,51.9,889,1.0,9.0,0,dqn,rl,0,0
12,4,4,73.8,44.8,768,1.0,10.0,0,dqn,rl,0,0
13,4,4,75.7,45.6,782,1.0,11.0,0,dqn,rl,0,0
14,4,4,71.2,45.1,774,1.0,12.0,0,dqn,rl,0,0
15,4,4,77.0,46.1,790,1.0,13.0,0,dqn,rl,0,0
16,4,4,76.2,46.7,800,1.0,14.0,0,dqn,rl,0,0
17,4,4,96.1,52.3,896,1.0,15.0,0,dqn,rl,0,0
18,4,4,97.0,53.5,917,1.0,16.0,0,dqn,rl,0,0
19,4,4,97.4,54.4,933,1.0,17.0,0,dqn,rl,0,0
20,4,4,88.8,52.1,894,1.0,18.0,0,dqn,rl,0,0
21,4,4,90.4,51.6,885,1.0,19.0,0,dqn,rl,0,0
22,4,4,80.7,47.7,818,1.0,20.0,0,dqn,rl,0,0
23,4,4,73.8,46.3,793,1.0,21.0,0,dqn,rl,0,0
24,4,4,81.1,46.0,789,1.0,22.0,0,dqn,rl,0,0
25,4,4,79.9,47.2,809,1.0,23.0,0,dqn,rl,0,0
26,4,4,82.8,47.1,808,1.0,24.0,0,dqn,rl,0,0
27,4,4,83.6,50.2,860,1.0,25.0,0,dqn,rl,0,0
28,4,4,73.6,43.7,750,1.0,26.0,0,dqn,rl,0,0
29,3,3,103.0,58.4,751,1.0,26.75,1,dqn,rl,0,0
30,3,3,119.3,64.0,823,1.0,27.5,0,dqn,rl,0,0
31,4,4,77.7,46.2,792,1.0,28.5,1,dqn,rl,0,0
32,4,4,59.7,39.7,681,1.0,29.5,0,dqn,rl,0,0
33,3,3,86.4,52.7,678,1.0,30.25,1,dqn,rl,0,0
34,3,3,82.3,49.6,638,1.0,31.0,0,dqn,rl,0,0
35,3,3,81.2,47.3,608,1.0,31.75,0,dqn,rl,0,0
36,3,3,76.4,44.4,571,1.0,32.5,0,dqn,rl,0,0
37,2,2,150.5,73.4,629,0.9999,33.0,1,dqn,rl,0,0
38,3,3,79.8,47.8,614,1.0,33.75,1,dqn,rl,0,0
39,3,3,82.6,47.8,615,1.0,34.5,0,dqn,rl,0,0
40,3,3,89.8,52.7,678,1.0,35.25,0,dqn,rl,0,0
41,3,3,120.7,62.9,809,1.0,36.0,0,dqn,rl,0,0
42,4,4,63.5,42.2,724,1.0,37.0,1,dqn,rl,0,0
43,3,3,108.3,58.8,756,1.0,37.75,1,dqn,rl,0,0
44,3,3,103.2,56.9,732,1.0,38.5,0,dqn,rl,0,0
45,3,3,107.3,57.4,738,1.0,39.25,0,dqn,rl,0,0
46,3,3,95.9,54.2,697,1.0,40.0,0,dqn,rl,0,0
47,3,3,107.3,56.9,732,1.0,40.75,0,dqn,rl,0,0
48,3,3,119.3,63.4,815,1.0,41.5,0,dqn,rl,0,0
49,4,4,82.5,47.8,819,1.0,42.5,1,dqn,rl,0,0
50,4,4,85.0,48.8,836,1.0,43.5,0,dqn,rl,0,0
51,4,4,76.5,47.9,822,1.0,44.5,0,dqn,rl,0,0
52,4,4,63.7,41.2,707,1.0,45.5,0,dqn,rl,0,0
53,3,3,92.1,52.3,673,1.0,46.25,1,dqn,rl,0,0
54,3,3,82.2,49.2,633,1.0,47.0,0,dqn,rl,0,0
55,3,3,86.0,49.8,640,1.0,47.75,0,dqn,rl,0,0
56,3,3,78.6,48.5,623,1.0,48.5,0,dqn,rl,0,0
57,3,3,98.5,54.3,698,1.0,49.25,0,dqn,rl,0,0
58,3,3,76.8,45.9,590,1.0,50.0,0,dqn,rl,0,0
59,3,3,79.2,47.0,604,1.0,50.75,0,dqn,rl,0,0
60,3,3,105.4,54.8,704,1.0,51.5,0,dqn,rl,0,0
61,3,3,102.1,55.9,719,1.0,52.25,0,dqn,rl,0,0
62,3,3,106.4,57.9,745,1.0,53.0,0,dqn,rl,0,0
63,3,3,113.5,61.8,795,1.0,53.75,0,dqn,rl,0,0
64,4,4,77.3,46.3,793,1.0,54.75,1,dqn,rl,0,0
65,4,4,65.8,42.8,734,1.0,55.75,0,dqn,rl,0,0
