step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
0,4,3,99.4,91.8,551,1.0,1.5,1,llama-8b,history_5,215,435.4
1,4,4,22.8,65.0,520,1.0,3.5,0,llama-8b,history_5,249,90.9
2,4,4,19.4,62.4,499,1.0,5.5,0,llama-8b,history_5,283,63.8
3,4,4,20.2,64.1,513,1.0,7.5,0,llama-8b,history_5,317,98.2
4,4,4,20.7,64.9,519,1.0,9.5,0,llama-8b,history_5,351,365.8
5,5,4,28.4,71.4,571,1.0,11.5,1,llama-8b,history_5,385,64.8
6,6,5,41.6,79.5,795,1.0,14.0,1,llama-8b,history_5,385,69.4
7,7,6,38.2,77.8,933,1.0,17.0,1,llama-8b,history_5,385,72.9
8,8,7,20.9,65.2,913,1.0,20.5,1,llama-8b,history_5,385,99.6
9,8,8,15.0,53.0,848,1.0,24.5,0,llama-8b,history_5,385,101.4
10,8,8,16.5,55.6,890,1.0,28.5,0,llama-8b,history_5,385,64.5
11,8,8,15.8,55.6,889,1.0,32.5,0,llama-8b,history_5,385,96.9
12,8,8,13.4,48.0,768,1.0,36.5,0,llama-8b,history_5,385,61.5
13,8,8,13.6,48.9,782,1.0,40.5,0,llama-8b,history_5,385,91.8
14,8,8,12.9,48.4,774,1.0,44.5,0,llama-8b,history_5,385,96.9
15,8,8,13.9,49.4,790,1.0,48.5,0,llama-8b,history_5,385,65.9
16,8,8,12.5,50.0,800,1.0,52.5,0,llama-8b,history_5,385,63.2
17,10,8,15.6,56.0,896,1.0,56.5,1,llama-8b,history_5,385,156.2
18,12,10,12.9,45.9,917,1.0,61.5,1,llama-8b,history_5,385,100.9
19,12,12,11.2,38.9,933,1.0,67.5,0,llama-8b,history_5,385,81.5
20,12,12,11.0,37.2,894,1.0,73.5,0,llama-8b,history_5,385,125.2
21,12,12,10.0,36.9,885,1.0,79.5,0,llama-8b,history_5,385,82.2
22,12,12,10.6,34.1,818,1.0,85.5,0,llama-8b,history_5,385,74.7
23,12,12,10.7,33.0,793,1.0,91.5,0,llama-8b,history_5,385,75.6
24,12,12,9.9,32.9,789,1.0,97.5,0,llama-8b,history_5,385,79.1
25,12,12,10.4,33.7,809,1.0,103.5,0,llama-8b,history_5,385,133.2
26,12,12,9.2,33.7,808,1.0,109.5,0,llama-8b,history_5,385,75.9
27,13,12,11.4,35.8,860,1.0,115.5,1,llama-8b,history_5,385,99.9
28,13,13,9.3,28.8,750,1.0,122.0,0,llama-8b,history_5,385,100.4
29,13,13,9.7,28.9,751,1.0,128.5,0,llama-8b,history_5,385,70.6
30,13,13,9.5,31.7,823,1.0,135.0,0,llama-8b,history_5,385,68.1
31,13,13,9.7,30.5,792,1.0,141.5,0,llama-8b,history_5,385,106.4
32,13,13,9.0,26.2,681,1.0,148.0,0,llama-8b,history_5,385,101.5
33,14,13,9.3,26.1,678,1.0,154.5,1,llama-8b,history_5,385,96.5
34,14,14,9.0,22.8,638,1.0,161.5,0,llama-8b,history_5,385,100.0
35,14,14,9.2,21.7,608,1.0,168.5,0,llama-8b,history_5,385,103.7
36,14,14,8.5,20.4,571,1.0,175.5,0,llama-8b,history_5,385,100.8
37,14,14,9.3,22.5,629,1.0,182.5,0,llama-8b,history_5,385,1159.0
38,14,14,8.1,21.9,614,1.0,189.5,0,llama-8b,history_5,385,1106.6
39,14,14,8.7,22.0,615,1.0,196.5,0,llama-8b,history_5,385,2106.5
40,15,14,8.8,24.2,678,1.0,203.5,1,llama-8b,history_5,385,1134.1
41,16,15,9.4,27.0,809,1.0,211.0,1,llama-8b,history_5,385,1130.1
42,17,16,9.0,22.6,724,1.0,219.0,1,llama-8b,history_5,385,1100.6
43,18,17,9.5,22.2,756,1.0,227.5,1,llama-8b,history_5,385,1092.5
44,19,18,9.2,20.3,732,1.0,236.5,1,llama-8b,history_5,385,2330.3
45,20,19,8.4,19.4,738,1.0,246.0,1,llama-8b,history_5,385,1138.1
46,19,19,9.0,17.4,697,1.0,256.0,1,llama-8b,history_5,385,1097.6
47,20,19,8.8,19.3,732,1.0,265.5,1,llama-8b,history_5,385,1132.5
48,20,20,8.8,20.4,815,1.0,275.5,0,llama-8b,history_5,385,1104.0
49,20,20,9.2,20.5,819,1.0,285.5,0,llama-8b,history_5,385,2096.2
50,20,20,8.2,20.9,836,1.0,295.5,0,llama-8b,history_5,385,1140.9
51,20,20,9.1,20.5,822,1.0,305.5,0,llama-8b,history_5,385,1094.2
52,20,20,9.0,17.7,707,1.0,315.5,0,llama-8b,history_5,385,1095.1
53,18,18,8.0,16.8,673,1.0,325.5,1,llama-8b,history_5,385,2130.1
54,18,18,8.8,17.6,633,1.0,334.5,0,llama-8b,history_5,385,1135.0
55,19,18,9.2,17.8,640,1.0,343.5,1,llama-8b,history_5,385,1105.6
56,19,19,9.1,16.4,623,1.0,353.0,0,llama-8b,history_5,385,1124.7
57,20,19,9.3,18.4,698,1.0,362.5,1,llama-8b,history_5,385,2129.5
58,20,20,8.0,14.8,590,1.0,372.5,0,llama-8b,history_5,385,1459.0
59,20,20,8.3,15.1,604,1.0,382.5,0,llama-8b,history_5,385,1134.8
