step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
0,4,3,99.7,91.8,551,1.0,1.5,1,llama-8b,zero_shot,207,462.7
1,4,4,21.6,65.0,520,1.0,3.5,0,llama-8b,zero_shot,207,102.7
2,4,4,19.7,62.4,499,1.0,5.5,0,llama-8b,zero_shot,207,77.8
3,5,4,22.0,64.1,513,1.0,7.5,1,llama-8b,zero_shot,207,106.3
4,5,5,14.1,51.9,519,1.0,10.0,0,llama-8b,zero_shot,207,102.6
5,6,5,17.9,57.1,571,1.0,12.5,1,llama-8b,zero_shot,207,105.3
6,7,6,21.8,66.2,795,1.0,15.5,1,llama-8b,zero_shot,207,71.3
7,8,7,23.4,66.6,933,1.0,19.0,1,llama-8b,zero_shot,207,81.1
8,10,8,15.6,57.1,913,1.0,23.0,1,llama-8b,zero_shot,207,115.1
9,11,10,12.6,42.4,848,1.0,28.0,1,llama-8b,zero_shot,207,76.0
10,12,11,11.9,40.5,890,1.0,33.5,1,llama-8b,zero_shot,207,100.7
11,13,12,11.1,37.0,889,1.0,39.5,1,llama-8b,zero_shot,207,95.8
12,14,13,9.6,29.5,768,1.0,46.0,1,llama-8b,zero_shot,207,76.1
13,14,14,8.9,27.9,782,1.0,53.0,0,llama-8b,zero_shot,207,100.6
14,14,14,10.5,27.6,774,1.0,60.0,0,llama-8b,zero_shot,207,173.0
15,15,14,8.8,28.2,790,1.0,67.0,1,llama-8b,zero_shot,207,99.5
16,16,15,10.0,26.7,800,1.0,74.5,1,llama-8b,zero_shot,207,101.8
17,16,16,9.7,28.0,896,1.0,82.5,0,llama-8b,zero_shot,207,99.9
18,16,16,9.2,28.7,917,1.0,90.5,0,llama-8b,zero_shot,207,74.6
19,16,16,9.5,29.2,933,1.0,98.5,0,llama-8b,zero_shot,207,106.9
20,16,16,10.0,27.9,894,1.0,106.5,0,llama-8b,zero_shot,207,71.3
21,16,16,9.5,27.7,885,1.0,114.5,0,llama-8b,zero_shot,207,97.9
22,16,16,9.4,25.6,818,1.0,122.5,0,llama-8b,zero_shot,207,74.6
23,16,16,9.2,24.8,793,1.0,130.5,0,llama-8b,zero_shot,207,173.2
24,16,16,8.8,24.7,789,1.0,138.5,0,llama-8b,zero_shot,207,73.4
25,16,16,9.9,25.3,809,1.0,146.5,0,llama-8b,zero_shot,207,102.3
26,16,16,9.7,25.2,808,1.0,154.5,0,llama-8b,zero_shot,207,100.2
27,16,16,10.3,26.9,860,1.0,162.5,0,llama-8b,zero_shot,207,72.5
28,16,16,10.1,23.4,750,1.0,170.5,0,llama-8b,zero_shot,207,71.5
29,16,16,8.9,23.5,751,1.0,178.5,0,llama-8b,zero_shot,207,102.1
30,16,16,8.9,25.7,823,1.0,186.5,0,llama-8b,zero_shot,207,71.8
31,16,16,10.2,24.8,792,1.0,194.5,0,llama-8b,zero_shot,207,98.1
32,16,16,8.6,21.3,681,1.0,202.5,0,llama-8b,zero_shot,207,73.1
33,16,16,8.0,21.2,678,1.0,210.5,0,llama-8b,zero_shot,207,118.7
34,16,16,8.8,19.9,638,1.0,218.5,0,llama-8b,zero_shot,207,78.2
35,16,16,9.0,19.0,608,1.0,226.5,0,llama-8b,zero_shot,207,73.0
36,16,16,8.8,17.8,571,1.0,234.5,0,llama-8b,zero_shot,207,114.1
37,16,16,9.2,19.7,629,1.0,242.5,0,llama-8b,zero_shot,207,66.6
38,16,16,9.1,19.2,614,1.0,250.5,0,llama-8b,zero_shot,207,72.5
39,16,16,8.4,19.2,615,1.0,258.5,0,llama-8b,zero_shot,207,99.8
40,16,16,9.5,21.2,678,1.0,266.5,0,llama-8b,zero_shot,207,102.7
41,16,16,9.5,25.3,809,1.0,274.5,0,llama-8b,zero_shot,207,71.6
42,16,16,9.2,22.6,724,1.0,282.5,0,llama-8b,zero_shot,207,74.7
43,16,16,8.9,23.6,756,1.0,290.5,0,llama-8b,zero_shot,207,73.9
44,16,16,9.0,22.9,732,1.0,298.5,0,llama-8b,zero_shot,207,69.2
45,16,16,9.2,23.1,738,1.0,306.5,0,llama-8b,zero_shot,207,75.5
46,16,16,9.7,21.8,697,1.0,314.5,0,llama-8b,zero_shot,207,126.5
47,16,16,8.7,22.9,732,1.0,322.5,0,llama-8b,zero_shot,207,101.7
48,16,16,9.0,25.5,815,1.0,330.5,0,llama-8b,zero_shot,207,75.3
49,16,16,8.7,25.6,819,1.0,338.5,0,llama-8b,zero_shot,207,75.4
50,16,16,9.2,26.1,836,1.0,346.5,0,llama-8b,zero_shot,207,74.0
51,16,16,9.2,25.7,822,1.0,354.5,0,llama-8b,zero_shot,207,110.9
52,16,16,9.1,22.1,707,1.0,362.5,0,llama-8b,zero_shot,207,72.4
53,16,16,9.1,21.0,673,1.0,370.5,0,llama-8b,zero_shot,207,69.3
54,16,16,8.2,19.8,633,1.0,378.5,0,llama-8b,zero_shot,207,68.9
55,16,16,8.6,20.0,640,1.0,386.5,0,llama-8b,zero_shot,207,249.1
56,16,16,9.7,19.5,623,1.0,394.5,0,llama-8b,zero_shot,207,78.9
57,16,16,9.1,21.8,698,1.0,402.5,0,llama-8b,zero_shot,207,145.2
58,16,16,8.2,18.4,590,1.0,410.5,0,llama-8b,zero_shot,207,74.5
59,16,16,8.0,18.9,604,1.0,418.5,0,llama-8b,zero_shot,207,99.6
60,16,16,8.7,22.0,704,1.0,426.5,0,llama-8b,zero_shot,207,97.2
61,16,16,9.0,22.5,719,1.0,434.5,0,llama-8b,zero_shot,207,72.8
62,16,16,8.3,23.3,745,1.0,442.5,0,llama-8b,zero_shot,207,67.5
63,16,16,9.5,24.8,795,1.0,450.5,0,llama-8b,zero_shot,207,70.8
64,16,16,8.9,24.8,793,1.0,458.5,0,llama-8b,zero_shot,207,105.6
65,16,16,9.8,22.9,734,1.0,466.5,0,llama-8b,zero_shot,207,72.2
66,16,16,9.1,22.2,712,1.0,474.5,0,llama-8b,zero_shot,207,74.3
67,16,16,9.8,21.9,702,1.0,482.5,0,llama-8b,zero_shot,207,71.6
68,16,16,8.8,22.8,730,1.0,490.5,0,llama-8b,zero_shot,207,73.4
69,16,16,8.8,19.5,625,1.0,498.5,0,llama-8b,zero_shot,207,102.9
70,16,16,9.6,21.7,695,1.0,506.5,0,llama-8b,zero_shot,207,66.1
71,16,16,8.7,19.3,618,1.0,514.5,0,llama-8b,zero_shot,207,105.3
72,16,16,8.3,17.4,556,1.0,522.5,0,llama-8b,zero_shot,207,76.0
73,16,16,8.1,18.4,589,1.0,530.5,0,llama-8b,zero_shot,207,80.6
74,16,16,8.8,16.3,523,1.0,538.5,0,llama-8b,zero_shot,207,125.2
75,16,16,8.5,19.0,607,1.0,546.5,0,llama-8b,zero_shot,207,72.3
76,16,16,9.5,24.8,794,1.0,554.5,0,llama-8b,zero_shot,207,109.7
77,16,16,10.0,27.8,890,1.0,562.5,0,llama-8b,zero_shot,207,74.4
78,16,16,10.1,32.3,1034,1.0,570.5,0,llama-8b,zero_shot,208,69.3
79,16,16,12.1,41.3,1323,1.0,578.5,0,llama-8b,zero_shot,208,69.0
80,16,16,11.1,36.0,1152,1.0,586.5,0,llama-8b,zero_shot,208,105.7
81,16,16,9.5,30.7,982,1.0,594.5,0,llama-8b,zero_shot,207,71.5
82,16,16,9.5,26.5,847,1.0,602.5,0,llama-8b,zero_shot,207,101.9
83,16,16,8.7,25.7,823,1.0,610.5,0,llama-8b,zero_shot,207,149.0
84,16,16,9.8,27.1,868,1.0,618.5,0,llama-8b,zero_shot,207,77.7
85,16,16,10.8,33.0,1056,1.0,626.5,0,llama-8b,zero_shot,208,114.7
86,16,16,10.5,30.6,980,1.0,634.5,0,llama-8b,zero_shot,207,117.2
87,16,16,10.5,28.6,916,1.0,642.5,0,llama-8b,zero_shot,207,114.5
88,16,16,9.9,30.8,985,1.0,650.5,0,llama-8b,zero_shot,207,71.8
89,16,16,10.1,29.9,958,1.0,658.5,0,llama-8b,zero_shot,207,69.2
90,16,16,10.7,31.6,1011,1.0,666.5,0,llama-8b,zero_shot,208,101.3
91,16,16,10.5,32.0,1023,1.0,674.5,0,llama-8b,zero_shot,208,120.2
92,16,16,10.2,32.2,1031,1.0,682.5,0,llama-8b,zero_shot,208,146.6
93,16,16,10.6,35.6,1140,1.0,690.5,0,llama-8b,zero_shot,208,74.9
94,16,16,10.7,31.7,1015,1.0,698.5,0,llama-8b,zero_shot,208,82.6
95,16,16,9.4,30.9,989,1.0,706.5,0,llama-8b,zero_shot,207,145.9
96,16,16,9.0,26.8,858,1.0,714.5,0,llama-8b,zero_shot,207,73.8
97,16,16,9.0,25.8,824,1.0,722.5,0,llama-8b,zero_shot,207,97.5
98,16,16,9.6,27.3,875,1.0,730.5,0,llama-8b,zero_shot,207,80.2
99,16,16,9.2,28.3,906,1.0,738.5,0,llama-8b,zero_shot,207,70.3
100,16,16,9.4,24.6,788,1.0,746.5,0,llama-8b,zero_shot,207,70.2
101,16,16,9.8,23.6,754,1.0,754.5,0,llama-8b,zero_shot,207,68.9
102,16,16,8.9,21.8,697,1.0,762.5,0,llama-8b,zero_shot,207,105.2
103,16,16,8.7,22.8,729,1.0,770.5,0,llama-8b,zero_shot,207,72.5
104,16,16,9.5,28.4,908,1.0,778.5,0,llama-8b,zero_shot,207,99.2
105,16,16,8.8,27.2,870,1.0,786.5,0,llama-8b,zero_shot,207,69.1
106,16,16,8.9,24.5,783,1.0,794.5,0,llama-8b,zero_shot,207,101.2
107,16,16,9.6,24.6,788,1.0,802.5,0,llama-8b,zero_shot,207,70.9
108,16,16,9.1,25.1,802,1.0,810.5,0,llama-8b,zero_shot,207,105.8
109,16,16,9.1,25.1,802,1.0,818.5,0,llama-8b,zero_shot,207,72.0
110,16,16,9.1,27.1,866,1.0,826.5,0,llama-8b,zero_shot,207,100.5
111,16,16,8.8,27.6,884,1.0,834.5,0,llama-8b,zero_shot,207,70.8
112,16,16,10.0,25.3,810,1.0,842.5,0,llama-8b,zero_shot,207,103.4
113,16,16,9.8,25.8,824,1.0,850.5,0,llama-8b,zero_shot,207,102.1
114,16,16,9.8,26.3,841,1.0,858.5,0,llama-8b,zero_shot,207,148.7
115,16,16,9.4,24.5,783,1.0,866.5,0,llama-8b,zero_shot,207,70.5
116,16,16,9.3,24.5,785,1.0,874.5,0,llama-8b,zero_shot,207,103.0
117,16,16,8.7,23.0,736,1.0,882.5,0,llama-8b,zero_shot,207,71.0
118,16,16,9.5,24.1,772,1.0,890.5,0,llama-8b,zero_shot,207,77.7
119,16,16,8.9,22.5,720,1.0,898.5,0,llama-8b,zero_shot,207,144.7
120,16,16,9.0,27.1,868,1.0,906.5,0,llama-8b,zero_shot,207,73.7
121,16,16,11.0,30.8,984,1.0,914.5,0,llama-8b,zero_shot,207,71.0
122,16,16,10.6,28.0,896,1.0,922.5,0,llama-8b,zero_shot,207,233.0
123,16,16,8.9,26.9,861,1.0,930.5,0,llama-8b,zero_shot,207,103.2
124,16,16,8.6,27.0,864,1.0,938.5,0,llama-8b,zero_shot,207,117.8
125,16,16,10.0,29.3,938,1.0,946.5,0,llama-8b,zero_shot,207,75.2
126,16,16,9.6,31.2,997,1.0,954.5,0,llama-8b,zero_shot,207,70.6
127,16,16,9.4,26.5,849,1.0,962.5,0,llama-8b,zero_shot,207,82.8
128,16,16,8.5,24.9,798,1.0,970.5,0,llama-8b,zero_shot,207,88.3
129,16,16,10.0,23.3,747,1.0,978.5,0,llama-8b,zero_shot,207,261.7
130,16,16,9.7,27.0,863,1.0,986.5,0,llama-8b,zero_shot,207,102.2
131,16,16,9.7,29.6,948,1.0,994.5,0,llama-8b,zero_shot,207,102.0
132,16,16,9.4,31.5,1008,1.0,1002.5,0,llama-8b,zero_shot,208,105.7
133,16,16,9.8,32.0,1023,1.0,1010.5,0,llama-8b,zero_shot,208,74.6
134,16,16,10.8,35.8,1145,1.0,1018.5,0,llama-8b,zero_shot,208,106.7
135,16,16,11.1,35.0,1121,1.0,1026.5,0,llama-8b,zero_shot,208,103.1
136,16,16,11.6,40.4,1293,1.0,1034.5,0,llama-8b,zero_shot,208,73.0
137,16,16,12.2,40.2,1287,1.0,1042.5,0,llama-8b,zero_shot,208,77.1
138,16,16,12.3,43.0,1377,1.0,1050.5,0,llama-8b,zero_shot,208,73.7
139,16,16,14.7,45.6,1459,1.0,1058.5,0,llama-8b,zero_shot,208,103.0
140,16,16,16.6,53.0,1696,1.0,1066.5,0,llama-8b,zero_shot,208,98.3
