step,timestamp,target_rps,actual_rps,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p99_ms,success_count,error_count,success_rate
0,2026-06-21 14:48:42,292,293,99.7,92.8,141.8,165.7,292,0,1.0
1,2026-06-21 14:49:42,259,260,98.6,87.8,144.5,168.2,259,0,1.0
2,2026-06-21 14:50:42,200,201,106.7,107.9,126.7,142.0,200,0,1.0
3,2026-06-21 14:51:42,205,206,101.0,91.8,136.6,161.2,205,0,1.0
4,2026-06-21 14:52:42,222,223,104.9,92.8,152.2,169.0,222,0,1.0
5,2026-06-21 14:53:42,286,287,86.8,87.2,143.5,165.8,286,0,1.0
6,2026-06-21 14:54:41,575,575,75.6,69.8,130.9,225.3,575,0,1.0
7,2026-06-21 14:55:41,776,776,62.0,45.5,119.8,173.7,776,0,1.0
8,2026-06-21 14:56:41,746,746,61.8,48.3,115.8,161.9,746,0,1.0
9,2026-06-21 14:57:41,639,639,71.0,61.5,125.2,168.0,639,0,1.0
10,2026-06-21 14:58:41,727,727,59.9,46.3,110.5,156.2,727,0,1.0
11,2026-06-21 14:59:41,686,687,65.4,54.1,119.6,157.2,686,0,1.0
12,2026-06-21 15:00:41,561,561,78.4,74.5,130.8,252.5,561,0,1.0
13,2026-06-21 15:01:41,577,577,73.1,68.1,128.7,164.1,577,0,1.0
14,2026-06-21 15:02:41,575,575,74.8,64.2,131.7,242.8,575,0,1.0
15,2026-06-21 15:03:41,590,590,70.3,60.6,127.6,158.2,590,0,1.0
16,2026-06-21 15:04:41,604,604,69.7,61.5,121.5,160.6,604,0,1.0
17,2026-06-21 15:05:41,729,730,58.2,47.8,106.2,138.2,729,0,1.0
18,2026-06-21 15:06:41,760,760,57.9,45.5,100.9,146.7,760,0,1.0
19,2026-06-21 15:07:41,763,763,58.0,45.7,105.8,155.7,763,0,1.0
20,2026-06-21 15:08:41,735,736,60.1,47.9,108.4,142.3,735,0,1.0
21,2026-06-21 15:09:41,718,718,61.2,48.5,113.0,160.1,718,0,1.0
22,2026-06-21 15:10:41,623,624,68.5,59.9,122.9,153.5,623,0,1.0
23,2026-06-21 15:11:41,559,559,76.1,72.7,132.3,192.0,559,0,1.0
24,2026-06-21 15:12:41,569,570,73.7,69.3,132.3,167.6,569,0,1.0
25,2026-06-21 15:13:41,640,640,67.7,55.4,119.9,161.2,640,0,1.0
26,2026-06-21 15:14:41,640,641,69.7,59.7,124.8,163.0,640,0,1.0
27,2026-06-21 15:15:41,688,688,63.6,52.7,115.8,152.5,688,0,1.0
28,2026-06-21 15:16:41,545,546,73.2,62.0,128.2,166.1,545,0,1.0
29,2026-06-21 15:17:41,550,550,75.0,71.4,132.9,158.9,550,0,1.0
30,2026-06-21 15:18:41,643,644,68.7,59.9,119.1,157.8,643,0,1.0
31,2026-06-21 15:19:41,592,592,73.4,64.1,132.5,217.5,592,0,1.0
32,2026-06-21 15:20:41,443,443,86.3,82.8,139.5,172.5,443,0,1.0
33,2026-06-21 15:21:41,442,443,84.0,81.5,136.7,166.8,442,0,1.0
34,2026-06-21 15:22:41,401,401,92.2,85.3,140.6,165.5,401,0,1.0
35,2026-06-21 15:23:41,378,379,93.1,88.1,140.5,163.6,378,0,1.0
36,2026-06-21 15:24:41,296,297,97.5,88.5,136.0,168.1,296,0,1.0
37,2026-06-21 15:25:41,381,382,95.1,89.9,140.4,164.2,381,0,1.0
38,2026-06-21 15:26:40,340,341,97.5,90.7,142.3,165.2,340,0,1.0
39,2026-06-21 15:27:40,358,359,96.3,88.4,137.9,170.9,358,0,1.0
40,2026-06-21 15:28:40,451,451,85.3,81.8,142.0,213.7,451,0,1.0
41,2026-06-21 15:29:40,623,623,68.8,61.8,118.4,152.6,623,0,1.0
42,2026-06-21 15:30:40,518,518,79.6,75.4,136.7,202.7,518,0,1.0
43,2026-06-21 15:31:40,548,549,73.0,54.2,131.1,244.9,548,0,1.0
44,2026-06-21 15:32:40,499,499,78.6,77.2,131.6,185.0,499,0,1.0
45,2026-06-21 15:33:40,517,517,80.6,77.6,139.3,227.2,517,0,1.0
46,2026-06-21 15:34:40,471,472,81.5,77.0,133.7,166.7,471,0,1.0
47,2026-06-21 15:35:40,503,504,79.1,74.0,135.5,167.9,503,0,1.0
48,2026-06-21 15:36:40,605,606,67.9,54.2,117.0,156.8,605,0,1.0
49,2026-06-21 15:37:40,621,621,71.3,66.7,124.7,201.3,621,0,1.0
50,2026-06-21 15:38:40,646,646,66.6,56.9,121.7,147.8,646,0,1.0
51,2026-06-21 15:39:40,639,640,66.0,57.3,120.6,144.0,639,0,1.0
52,2026-06-21 15:40:40,493,494,79.2,77.4,134.5,166.0,493,0,1.0
53,2026-06-21 15:41:40,446,447,84.3,81.0,137.0,166.4,446,0,1.0
54,2026-06-21 15:42:40,435,435,84.8,81.8,134.7,166.9,435,0,1.0
55,2026-06-21 15:43:40,425,425,86.5,84.2,138.4,165.3,425,0,1.0
56,2026-06-21 15:44:40,401,402,91.5,87.4,139.8,176.4,401,0,1.0
57,2026-06-21 15:45:40,491,492,81.3,79.8,136.1,177.8,491,0,1.0
58,2026-06-21 15:46:39,382,382,93.6,88.7,138.5,161.8,382,0,1.0
59,2026-06-21 15:47:39,414,414,91.2,86.4,141.4,164.5,414,0,1.0
60,2026-06-21 15:48:39,515,515,73.9,60.8,131.5,164.9,515,0,1.0
61,2026-06-21 15:49:39,575,575,70.3,58.9,126.6,168.2,575,0,1.0
62,2026-06-21 15:50:39,603,604,69.6,63.2,123.7,154.6,603,0,1.0
63,2026-06-21 15:51:39,720,719,59.0,47.2,104.7,140.6,720,0,1.0
64,2026-06-21 15:52:39,702,703,61.8,50.4,110.2,142.5,702,0,1.0
65,2026-06-21 15:53:39,689,688,62.2,51.7,113.0,154.8,689,0,1.0
66,2026-06-21 15:54:39,641,641,67.8,56.7,123.6,166.6,641,0,1.0
67,2026-06-21 15:55:39,618,618,69.7,64.6,124.8,153.5,618,0,1.0
68,2026-06-21 15:56:39,701,701,59.2,47.2,106.7,146.1,701,0,1.0
69,2026-06-21 15:57:39,625,625,62.0,48.1,114.2,142.8,625,0,1.0
70,2026-06-21 15:58:39,692,692,64.8,52.3,118.6,164.4,692,0,1.0
71,2026-06-21 15:59:39,612,613,68.5,55.9,125.8,156.7,612,0,1.0
72,2026-06-21 16:00:39,579,580,74.1,69.4,128.5,199.3,579,0,1.0
73,2026-06-21 16:01:39,635,635,62.5,47.2,116.6,151.7,635,0,1.0
74,2026-06-21 16:02:39,614,614,66.2,50.5,121.0,189.3,614,0,1.0
75,2026-06-21 16:03:39,723,723,58.5,46.5,105.9,141.0,723,0,1.0
76,2026-06-21 16:04:39,1000,1000,48.7,38.5,88.4,138.7,1000,0,1.0
77,2026-06-21 16:05:39,1169,1169,45.0,36.2,77.3,137.1,1169,0,1.0
78,2026-06-21 16:06:39,1379,1379,42.1,35.6,53.9,131.0,1379,0,1.0
79,2026-06-21 16:07:39,1764,1764,38.6,35.7,37.3,116.4,1764,0,1.0
80,2026-06-21 16:08:39,1578,1577,39.5,35.6,43.8,109.5,1578,0,1.0
81,2026-06-21 16:09:39,1426,1426,42.3,35.5,63.1,127.4,1426,0,1.0
82,2026-06-21 16:10:39,1247,1247,46.9,35.9,84.2,146.9,1247,0,1.0
83,2026-06-21 16:11:39,1240,1240,46.2,35.9,83.9,136.8,1240,0,1.0
84,2026-06-21 16:12:39,1292,1292,46.6,35.9,80.1,159.2,1292,0,1.0
85,2026-06-21 16:13:39,1546,1546,41.3,35.6,52.4,129.3,1546,0,1.0
86,2026-06-21 16:14:39,1445,1444,43.4,35.7,66.7,132.4,1445,0,1.0
87,2026-06-21 16:15:39,1413,1413,43.5,35.7,66.3,132.1,1413,0,1.0
88,2026-06-21 16:16:39,1495,1495,39.1,35.3,42.1,121.5,1495,0,1.0
89,2026-06-21 16:17:39,1438,1438,42.6,35.7,60.2,126.3,1438,0,1.0
90,2026-06-21 16:18:39,1491,1491,41.0,35.5,53.2,126.9,1491,0,1.0
91,2026-06-21 16:19:39,1513,1513,42.7,35.9,60.2,129.9,1513,0,1.0
92,2026-06-21 16:20:39,1500,1500,43.2,35.9,58.8,140.4,1500,0,1.0
93,2026-06-21 16:21:39,1609,1609,39.2,35.6,40.7,111.4,1609,0,1.0
94,2026-06-21 16:22:39,1458,1458,43.9,35.8,71.3,131.8,1458,0,1.0
95,2026-06-21 16:23:39,1380,1380,46.4,35.8,80.4,143.9,1380,0,1.0
96,2026-06-21 16:24:39,1211,1211,47.3,36.1,85.2,135.6,1211,0,1.0
97,2026-06-21 16:25:39,1106,1106,51.3,37.4,96.8,146.4,1106,0,1.0
98,2026-06-21 16:26:39,1181,1181,47.6,36.4,85.0,135.1,1181,0,1.0
99,2026-06-21 16:27:39,1131,1131,49.5,36.8,90.6,141.1,1131,0,1.0
100,2026-06-21 16:28:39,983,983,53.9,39.8,101.4,155.4,983,0,1.0
101,2026-06-21 16:29:39,933,933,56.6,40.0,104.1,158.0,933,0,1.0
102,2026-06-21 16:30:39,827,826,60.9,42.6,112.3,200.9,827,0,1.0
103,2026-06-21 16:31:39,804,804,61.1,45.0,114.1,166.4,804,0,1.0
104,2026-06-21 16:32:39,1032,1032,53.4,38.6,100.5,163.6,1032,0,1.0
105,2026-06-21 16:33:39,938,938,56.5,40.0,106.9,189.8,938,0,1.0
106,2026-06-21 16:34:39,821,821,58.7,42.6,112.8,136.4,821,0,1.0
107,2026-06-21 16:35:39,834,834,58.3,42.4,108.3,164.7,834,0,1.0
108,2026-06-21 16:36:39,809,809,60.2,43.7,113.4,217.7,809,0,1.0
109,2026-06-21 16:37:39,760,760,61.5,47.5,115.3,152.5,760,0,1.0
110,2026-06-21 16:38:39,840,840,57.5,42.4,107.2,151.5,840,0,1.0
111,2026-06-21 16:39:39,860,860,57.0,42.0,104.7,157.5,860,0,1.0
112,2026-06-21 16:40:39,754,755,59.3,47.1,108.3,147.9,754,0,1.0
113,2026-06-21 16:41:39,750,749,63.3,48.4,118.3,152.7,750,0,1.0
114,2026-06-21 16:42:39,748,748,64.8,49.5,119.5,161.0,748,0,1.0
115,2026-06-21 16:43:39,672,673,65.6,56.4,118.5,166.2,672,0,1.0
116,2026-06-21 16:44:39,636,637,68.9,58.3,123.6,159.5,636,0,1.0
117,2026-06-21 16:45:39,595,595,71.0,67.3,125.0,151.6,595,0,1.0
118,2026-06-21 16:46:39,616,616,69.5,65.2,121.6,148.6,616,0,1.0
119,2026-06-21 16:47:39,532,533,76.3,75.9,132.0,157.2,532,0,1.0
