step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
0,3,3,67.2,42.9,551,1.0,0.75,0,ppo,rl,0,0
1,5,5,50.3,24.3,520,1.0,2.0,1,ppo,rl,0,0
2,5,5,49.5,23.3,499,1.0,3.25,0,ppo,rl,0,0
3,5,5,47.9,23.9,513,1.0,4.5,0,ppo,rl,0,0
4,5,5,45.6,24.2,519,1.0,5.75,0,ppo,rl,0,0
5,5,5,50.9,26.6,571,1.0,7.0,0,ppo,rl,0,0
6,5,5,54.3,37.1,795,1.0,8.25,0,ppo,rl,0,0
7,5,5,66.5,43.5,933,1.0,9.5,0,ppo,rl,0,0
8,5,5,70.5,42.6,913,1.0,10.75,0,ppo,rl,0,0
9,5,5,58.4,39.6,848,1.0,12.0,0,ppo,rl,0,0
10,5,5,69.5,41.5,890,1.0,13.25,0,ppo,rl,0,0
11,5,5,65.4,41.5,889,1.0,14.5,0,ppo,rl,0,0
12,5,5,49.9,35.8,768,1.0,15.75,0,ppo,rl,0,0
13,5,5,52.7,36.5,782,1.0,17.0,0,ppo,rl,0,0
14,5,5,50.6,36.1,774,1.0,18.25,0,ppo,rl,0,0
15,5,5,52.1,36.9,790,1.0,19.5,0,ppo,rl,0,0
16,5,5,53.3,37.3,800,1.0,20.75,0,ppo,rl,0,0
17,5,5,64.8,41.8,896,1.0,22.0,0,ppo,rl,0,0
18,5,5,69.0,42.8,917,1.0,23.25,0,ppo,rl,0,0
19,5,5,71.3,43.5,933,1.0,24.5,0,ppo,rl,0,0
20,5,5,65.6,41.7,894,1.0,25.75,0,ppo,rl,0,0
21,5,5,67.2,41.3,885,1.0,27.0,0,ppo,rl,0,0
22,5,5,53.2,38.2,818,1.0,28.25,0,ppo,rl,0,0
23,5,5,51.5,37.0,793,1.0,29.5,0,ppo,rl,0,0
24,5,5,53.0,36.8,789,1.0,30.75,0,ppo,rl,0,0
25,5,5,52.4,37.8,809,1.0,32.0,0,ppo,rl,0,0
26,5,5,56.7,37.7,808,1.0,33.25,0,ppo,rl,0,0
27,5,5,62.0,40.1,860,1.0,34.5,0,ppo,rl,0,0
28,5,5,50.1,35.0,750,1.0,35.75,0,ppo,rl,0,0
29,5,5,51.2,35.0,751,1.0,37.0,0,ppo,rl,0,0
30,5,5,55.1,38.4,823,1.0,38.25,0,ppo,rl,0,0
31,5,5,49.8,37.0,792,1.0,39.5,0,ppo,rl,0,0
32,5,5,51.3,31.8,681,1.0,40.75,0,ppo,rl,0,0
33,5,5,51.4,31.6,678,1.0,42.0,0,ppo,rl,0,0
34,5,5,50.0,29.8,638,1.0,43.25,0,ppo,rl,0,0
35,5,5,49.6,28.4,608,1.0,44.5,0,ppo,rl,0,0
36,5,5,46.3,26.6,571,1.0,45.75,0,ppo,rl,0,0
37,5,5,48.5,29.4,629,1.0,47.0,0,ppo,rl,0,0
38,5,5,49.0,28.7,614,1.0,48.25,0,ppo,rl,0,0
39,5,5,50.1,28.7,615,1.0,49.5,0,ppo,rl,0,0
40,5,5,52.1,31.6,678,1.0,50.75,0,ppo,rl,0,0
41,5,5,53.5,37.8,809,1.0,52.0,0,ppo,rl,0,0
42,5,5,49.1,33.8,724,1.0,53.25,0,ppo,rl,0,0
43,5,5,51.8,35.3,756,1.0,54.5,0,ppo,rl,0,0
44,5,5,50.1,34.2,732,1.0,55.75,0,ppo,rl,0,0
45,5,5,48.2,34.4,738,1.0,57.0,0,ppo,rl,0,0
46,5,5,51.9,32.5,697,1.0,58.25,0,ppo,rl,0,0
47,5,5,49.0,34.2,732,1.0,59.5,0,ppo,rl,0,0
48,5,5,54.1,38.0,815,1.0,60.75,0,ppo,rl,0,0
49,5,5,53.8,38.2,819,1.0,62.0,0,ppo,rl,0,0
50,5,5,58.3,39.0,836,1.0,63.25,0,ppo,rl,0,0
51,5,5,57.7,38.4,822,1.0,64.5,0,ppo,rl,0,0
52,5,5,49.6,33.0,707,1.0,65.75,0,ppo,rl,0,0
53,5,5,50.6,31.4,673,1.0,67.0,0,ppo,rl,0,0
54,5,5,49.1,29.5,633,1.0,68.25,0,ppo,rl,0,0
55,5,5,53.3,29.9,640,1.0,69.5,0,ppo,rl,0,0
56,5,5,52.0,29.1,623,1.0,70.75,0,ppo,rl,0,0
