step,timestamp,target_rps,actual_rps,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p99_ms,success_count,error_count,success_rate
0,2026-07-16 15:37:44,960,960,21.4,25.0,25.8,29.4,960,0,1.0
1,2026-07-16 15:38:44,1022,1022,23.6,25.1,25.5,27.5,1022,0,1.0
2,2026-07-16 15:39:44,1122,1122,24.0,25.1,25.6,29.1,1122,0,1.0
3,2026-07-16 15:40:44,1096,1096,22.7,25.1,25.6,28.1,1096,0,1.0
4,2026-07-16 15:41:44,905,906,16.0,16.6,25.4,27.2,905,0,1.0
5,2026-07-16 15:42:44,703,704,16.4,17.8,25.3,26.3,703,0,1.0
6,2026-07-16 15:43:44,572,573,18.9,22.9,25.4,26.8,572,0,1.0
7,2026-07-16 15:44:44,486,487,17.6,22.7,25.3,26.3,486,0,1.0
8,2026-07-16 15:45:44,458,459,16.8,20.5,25.2,26.3,458,0,1.0
9,2026-07-16 15:46:44,488,489,16.1,17.0,25.2,27.3,488,0,1.0
10,2026-07-16 15:47:43,515,516,19.1,22.8,25.3,26.8,515,0,1.0
11,2026-07-16 15:48:43,592,593,19.9,22.5,25.3,27.8,592,0,1.0
12,2026-07-16 15:49:43,786,787,18.7,19.8,25.3,27.3,786,0,1.0
13,2026-07-16 15:50:43,1041,1042,13.3,11.4,23.8,26.6,1041,0,1.0
14,2026-07-16 15:51:43,1258,1259,9.6,6.8,22.6,25.6,1258,0,1.0
15,2026-07-16 15:52:43,1359,1360,9.8,6.8,22.5,26.2,1359,0,1.0
16,2026-07-16 15:53:43,1406,1406,10.7,7.5,22.8,25.6,1406,0,1.0
17,2026-07-16 15:54:43,1405,1405,13.4,12.4,24.7,26.0,1405,0,1.0
18,2026-07-16 15:55:43,1396,1397,17.7,17.9,25.3,27.4,1396,0,1.0
19,2026-07-16 15:56:43,1411,1411,11.3,7.5,24.4,25.8,1411,0,1.0
20,2026-07-16 15:57:43,1437,1437,16.2,16.3,25.2,27.5,1437,0,1.0
21,2026-07-16 15:58:43,1392,1392,17.3,17.3,25.1,26.6,1392,0,1.0
22,2026-07-16 15:59:43,1242,1242,17.8,17.8,25.2,28.7,1242,0,1.0
23,2026-07-16 16:00:43,1054,1055,11.4,7.5,24.5,26.1,1054,0,1.0
24,2026-07-16 16:01:43,968,969,17.3,18.0,25.3,28.4,968,0,1.0
25,2026-07-16 16:02:43,1008,1008,18.8,19.5,25.3,28.2,1008,0,1.0
26,2026-07-16 16:03:43,1107,1108,13.9,11.8,24.8,27.8,1107,0,1.0
27,2026-07-16 16:04:43,1108,1109,11.3,7.6,24.6,25.6,1108,0,1.0
28,2026-07-16 16:05:43,998,999,11.6,7.8,24.8,25.7,998,0,1.0
29,2026-07-16 16:06:43,817,818,11.3,7.5,24.4,25.5,817,0,1.0
30,2026-07-16 16:07:43,655,656,14.4,11.4,25.2,26.3,655,0,1.0
31,2026-07-16 16:08:43,560,561,17.3,19.7,25.3,28.6,560,0,1.0
32,2026-07-16 16:09:43,517,518,14.0,10.3,25.1,26.5,517,0,1.0
33,2026-07-16 16:10:43,533,534,20.6,22.9,25.4,27.2,533,0,1.0
34,2026-07-16 16:11:42,548,549,20.1,22.7,25.3,28.1,548,0,1.0
35,2026-07-16 16:12:42,596,597,10.5,7.3,22.8,25.9,596,0,1.0
36,2026-07-16 16:13:42,768,769,18.4,21.7,25.3,27.7,768,0,1.0
37,2026-07-16 16:14:42,1035,1036,14.9,13.6,25.0,25.9,1035,0,1.0
38,2026-07-16 16:15:42,1295,1295,14.2,12.7,25.1,26.3,1295,0,1.0
39,2026-07-16 16:16:42,1435,1435,15.8,16.4,25.0,26.3,1435,0,1.0
40,2026-07-16 16:17:42,1538,1538,17.7,18.8,24.9,26.2,1538,0,1.0
41,2026-07-16 16:18:42,1547,1547,15.0,13.0,25.1,26.4,1547,0,1.0
42,2026-07-16 16:19:42,1562,1563,16.9,17.9,24.8,26.3,1562,0,1.0
43,2026-07-16 16:20:42,1588,1588,15.9,16.6,24.9,25.7,1588,0,1.0
44,2026-07-16 16:21:42,1649,1649,14.8,14.4,24.1,25.9,1649,0,1.0
45,2026-07-16 16:22:42,1697,1697,12.2,9.3,24.3,26.3,1697,0,1.0
46,2026-07-16 16:23:42,1578,1579,16.5,16.5,23.5,26.2,1578,0,1.0
47,2026-07-16 16:24:42,1340,1340,17.9,18.3,24.9,26.6,1340,0,1.0
48,2026-07-16 16:25:42,1242,1243,11.6,8.2,24.2,25.9,1242,0,1.0
49,2026-07-16 16:26:42,1264,1264,16.1,16.8,25.1,26.3,1264,0,1.0
50,2026-07-16 16:27:42,1372,1373,13.3,10.6,24.7,26.0,1372,0,1.0
51,2026-07-16 16:28:42,1378,1379,16.1,16.6,25.1,26.6,1378,0,1.0
52,2026-07-16 16:29:42,1223,1224,18.0,18.0,25.1,26.9,1223,0,1.0
53,2026-07-16 16:30:42,1002,1003,17.0,17.8,25.1,26.8,1002,0,1.0
54,2026-07-16 16:31:42,802,803,10.8,7.1,24.7,26.0,802,0,1.0
55,2026-07-16 16:32:42,688,689,10.5,7.5,22.7,25.3,688,0,1.0
