step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
0,4,3,66.2,42.9,551,1.0,0.75,1,llama-8b,domain,383,812.5
1,5,4,48.5,30.3,520,1.0,1.75,1,llama-8b,domain,383,378.3
2,5,5,49.1,23.3,499,1.0,3.0,0,llama-8b,domain,383,423.0
3,5,5,51.5,23.9,513,1.0,4.25,0,llama-8b,domain,383,376.0
4,5,5,50.3,24.2,519,1.0,5.5,0,llama-8b,domain,383,448.8
5,5,5,49.4,26.6,571,1.0,6.75,0,llama-8b,domain,383,373.2
6,6,5,52.7,37.1,795,1.0,8.0,1,llama-8b,domain,383,363.7
7,6,6,51.5,36.3,933,1.0,9.5,0,llama-8b,domain,383,377.6
8,6,6,48.8,35.5,913,1.0,11.0,0,llama-8b,domain,383,404.2
9,6,6,51.7,33.0,848,1.0,12.5,0,llama-8b,domain,383,328.3
10,6,6,50.3,34.6,890,1.0,14.0,0,llama-8b,domain,383,350.3
11,6,6,49.9,34.6,889,1.0,15.5,0,llama-8b,domain,383,368.3
12,8,6,47.8,29.9,768,1.0,17.0,1,llama-8b,domain,383,371.3
13,8,8,46.6,22.8,782,1.0,19.0,0,llama-8b,domain,383,371.6
14,8,8,49.9,22.6,774,1.0,21.0,0,llama-8b,domain,383,354.7
15,8,8,50.7,23.0,790,1.0,23.0,0,llama-8b,domain,383,419.8
16,8,8,49.5,23.3,800,1.0,25.0,0,llama-8b,domain,383,375.5
17,8,8,50.2,26.1,896,1.0,27.0,0,llama-8b,domain,383,356.4
18,8,8,52.1,26.7,917,1.0,29.0,0,llama-8b,domain,383,332.9
19,8,8,49.5,27.2,933,1.0,31.0,0,llama-8b,domain,383,342.5
20,10,8,51.5,26.1,894,1.0,33.0,1,llama-8b,domain,383,343.4
21,10,10,48.3,20.6,885,1.0,35.5,0,llama-8b,domain,383,361.7
22,10,10,48.2,19.1,818,1.0,38.0,0,llama-8b,domain,383,351.5
23,10,10,49.4,18.5,793,1.0,40.5,0,llama-8b,domain,383,336.7
24,10,10,48.4,18.4,789,1.0,43.0,0,llama-8b,domain,383,341.9
25,10,10,47.7,18.9,809,1.0,45.5,0,llama-8b,domain,383,337.5
26,10,10,47.1,18.9,808,1.0,48.0,0,llama-8b,domain,383,364.7
