step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
68,2,2,183.4,85.1,730,0.9997,39.25,0,gpt-oss-120b,cot,489,282.5
69,2,2,143.5,72.9,625,0.9999,39.75,0,gpt-oss-120b,cot,531,469.0
70,2,2,172.4,81.1,695,0.9998,40.25,0,gpt-oss-120b,cot,516,289.4
71,2,2,139.9,72.1,618,0.9999,40.75,0,gpt-oss-120b,cot,568,382.7
72,2,2,122.7,64.9,556,1.0,41.25,0,gpt-oss-120b,cot,553,574.1
73,2,2,131.8,68.7,589,0.9999,41.75,0,gpt-oss-120b,cot,482,305.0
74,2,2,113.9,61.0,523,1.0,42.25,0,gpt-oss-120b,cot,565,354.2
75,2,2,141.4,70.8,607,0.9999,42.75,0,gpt-oss-120b,cot,481,460.2
76,3,2,204.0,92.6,794,0.9995,43.25,1,gpt-oss-120b,cot,511,291.1
77,3,3,129.1,69.2,890,0.9999,44.0,0,gpt-oss-120b,cot,647,417.5
78,3,3,170.9,80.4,1034,0.9998,44.75,0,gpt-oss-120b,cot,531,351.8
79,4,3,228.8,102.8,1323,0.9989,45.5,1,gpt-oss-120b,cot,684,420.4
80,4,4,136.7,67.2,1152,0.9999,46.5,0,gpt-oss-120b,cot,444,261.4
81,4,4,105.0,57.3,982,1.0,47.5,0,gpt-oss-120b,cot,441,559.9
82,1,1,80.8,49.4,847,1.0,48.5,1,gpt-oss-120b,cot,822,773.7
83,3,1,829.2,170.7,823,0.8889,48.75,1,gpt-oss-120b,cot,732,536.3
84,3,3,124.1,67.5,868,0.9999,49.5,0,gpt-oss-120b,cot,556,319.1
85,3,3,170.3,82.1,1056,0.9998,50.25,0,gpt-oss-120b,cot,498,431.3
86,3,3,154.3,76.2,980,0.9999,51.0,0,gpt-oss-120b,cot,532,366.9
87,3,3,135.6,71.2,916,0.9999,51.75,0,gpt-oss-120b,cot,618,570.0
88,3,3,152.9,76.6,985,0.9999,52.5,0,gpt-oss-120b,cot,552,322.4
89,3,3,145.7,74.5,958,0.9999,53.25,0,gpt-oss-120b,cot,535,418.6
90,3,3,161.3,78.6,1011,0.9998,54.0,0,gpt-oss-120b,cot,692,507.9
91,3,3,157.4,79.6,1023,0.9998,54.75,0,gpt-oss-120b,cot,509,352.0
92,3,3,159.1,80.2,1031,0.9998,55.5,0,gpt-oss-120b,cot,585,394.7
93,3,3,192.2,88.6,1140,0.9996,56.25,0,gpt-oss-120b,cot,626,413.2
94,3,3,159.0,78.9,1015,0.9998,57.0,0,gpt-oss-120b,cot,565,428.1
95,3,3,147.4,76.9,989,0.9999,57.75,0,gpt-oss-120b,cot,483,290.1
96,3,3,130.4,66.7,858,0.9999,58.5,0,gpt-oss-120b,cot,542,405.0
97,2,2,121.9,64.1,824,1.0,59.25,1,gpt-oss-120b,cot,673,636.9
98,3,2,252.8,102.0,875,0.9989,59.75,1,gpt-oss-120b,cot,561,329.7
99,3,3,144.0,70.5,906,0.9999,60.5,0,gpt-oss-120b,cot,514,363.6
100,1,1,111.0,61.3,788,1.0,61.25,1,gpt-oss-120b,cot,822,503.1
