step,timestamp,target_rps,actual_rps,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p99_ms,success_count,error_count,success_rate
0,2026-07-16 09:34:27,292,293,10.0,7.1,22.8,28.2,292,0,1.0
1,2026-07-16 09:35:26,259,260,9.8,6.6,21.9,26.2,259,0,1.0
2,2026-07-16 09:36:26,200,201,9.7,6.5,22.8,26.1,200,0,1.0
3,2026-07-16 09:37:26,205,206,10.2,7.1,21.2,26.0,205,0,1.0
4,2026-07-16 09:38:26,222,223,10.6,6.8,24.9,26.4,222,0,1.0
5,2026-07-16 09:39:25,286,287,9.3,6.7,18.4,25.3,286,0,1.0
6,2026-07-16 09:40:25,575,576,10.7,7.3,23.2,26.1,575,0,1.0
7,2026-07-16 09:41:25,776,777,10.6,7.2,22.8,26.5,776,0,1.0
8,2026-07-16 09:42:25,746,747,10.3,7.0,22.7,26.2,746,0,1.0
9,2026-07-16 09:43:25,639,640,10.8,7.3,23.0,25.8,639,0,1.0
10,2026-07-16 09:44:25,727,728,10.5,7.1,22.3,26.3,727,0,1.0
11,2026-07-16 09:45:25,686,687,9.8,6.7,22.5,25.9,686,0,1.0
12,2026-07-16 09:46:25,561,562,9.6,6.6,22.5,26.9,561,0,1.0
13,2026-07-16 09:47:25,577,578,9.3,6.5,21.7,26.0,577,0,1.0
14,2026-07-16 09:48:25,575,576,9.5,6.7,21.4,25.7,575,0,1.0
15,2026-07-16 09:49:24,590,591,10.4,6.9,23.2,25.8,590,0,1.0
16,2026-07-16 09:50:24,604,605,10.1,6.9,22.8,25.6,604,0,1.0
17,2026-07-16 09:51:24,729,730,11.5,7.7,24.4,25.8,729,0,1.0
18,2026-07-16 09:52:24,760,761,10.8,7.5,23.0,26.6,760,0,1.0
19,2026-07-16 09:53:24,763,764,10.2,6.9,22.6,26.0,763,0,1.0
20,2026-07-16 09:54:24,735,736,10.4,7.1,23.2,26.5,735,0,1.0
21,2026-07-16 09:55:24,718,719,10.3,6.9,23.0,26.1,718,0,1.0
22,2026-07-16 09:56:24,623,624,11.1,7.5,23.3,26.0,623,0,1.0
23,2026-07-16 09:57:24,559,560,10.9,7.6,22.7,28.8,559,0,1.0
24,2026-07-16 09:58:24,569,570,10.4,7.1,23.1,26.0,569,0,1.0
25,2026-07-16 09:59:24,640,641,10.5,7.2,23.0,26.0,640,0,1.0
26,2026-07-16 10:00:24,640,641,11.8,8.7,24.9,27.5,640,0,1.0
27,2026-07-16 10:01:24,688,689,12.1,8.8,25.0,26.7,688,0,1.0
28,2026-07-16 10:02:23,545,546,12.7,9.7,24.9,27.6,545,0,1.0
29,2026-07-16 10:03:23,550,551,12.9,10.2,24.9,26.6,550,0,1.0
30,2026-07-16 10:04:23,643,644,14.8,13.3,25.3,26.6,643,0,1.0
31,2026-07-16 10:05:23,592,593,13.0,10.0,25.1,26.4,592,0,1.0
32,2026-07-16 10:06:23,443,444,13.7,11.0,25.1,26.5,443,0,1.0
33,2026-07-16 10:07:23,442,443,13.7,10.9,25.1,26.2,442,0,1.0
34,2026-07-16 10:08:23,401,402,12.4,8.6,25.0,26.6,401,0,1.0
35,2026-07-16 10:09:23,378,379,11.1,7.7,23.5,26.4,378,0,1.0
36,2026-07-16 10:10:23,296,297,11.4,8.1,23.3,25.7,296,0,1.0
37,2026-07-16 10:11:22,381,382,11.7,8.0,24.8,25.6,381,0,1.0
38,2026-07-16 10:12:22,340,341,12.1,8.6,24.9,25.9,340,0,1.0
39,2026-07-16 10:13:22,358,359,12.0,8.4,25.0,26.4,358,0,1.0
40,2026-07-16 10:14:22,451,452,12.7,8.7,25.1,28.6,451,0,1.0
41,2026-07-16 10:15:22,623,624,12.1,8.2,25.0,26.3,623,0,1.0
42,2026-07-16 10:16:22,518,519,11.3,8.0,24.5,25.8,518,0,1.0
43,2026-07-16 10:17:22,548,549,11.2,7.7,24.5,26.7,548,0,1.0
44,2026-07-16 10:18:22,499,500,11.0,7.4,24.2,26.2,499,0,1.0
45,2026-07-16 10:19:22,517,518,10.6,7.3,22.9,26.0,517,0,1.0
46,2026-07-16 10:20:21,471,472,11.6,8.0,24.9,27.6,471,0,1.0
47,2026-07-16 10:21:21,503,504,12.3,8.6,25.0,26.5,503,0,1.0
48,2026-07-16 10:22:21,605,606,12.6,9.2,25.0,26.3,605,0,1.0
49,2026-07-16 10:23:21,621,622,12.5,8.8,25.2,26.3,621,0,1.0
50,2026-07-16 10:24:21,646,647,12.4,9.1,24.9,26.2,646,0,1.0
51,2026-07-16 10:25:21,639,640,11.8,8.1,24.8,27.6,639,0,1.0
52,2026-07-16 10:26:21,493,494,13.0,9.9,25.1,27.4,493,0,1.0
53,2026-07-16 10:27:21,446,447,12.3,9.2,24.8,27.4,446,0,1.0
54,2026-07-16 10:28:21,435,436,11.9,8.6,24.7,27.7,435,0,1.0
55,2026-07-16 10:29:21,425,426,11.6,7.9,24.8,25.6,425,0,1.0
56,2026-07-16 10:30:20,401,402,10.9,7.4,23.0,26.7,401,0,1.0
57,2026-07-16 10:31:20,491,492,9.7,6.6,22.8,27.2,491,0,1.0
58,2026-07-16 10:32:20,382,383,10.2,7.0,22.8,26.9,382,0,1.0
59,2026-07-16 10:33:20,414,415,9.8,7.0,21.5,25.7,414,0,1.0
60,2026-07-16 10:34:20,515,516,10.4,7.3,22.8,25.8,515,0,1.0
61,2026-07-16 10:35:20,575,576,10.6,7.0,23.4,26.9,575,0,1.0
62,2026-07-16 10:36:20,603,604,10.1,6.7,23.0,25.8,603,0,1.0
63,2026-07-16 10:37:20,720,721,10.9,7.1,23.3,26.1,720,0,1.0
64,2026-07-16 10:38:19,702,703,10.1,6.8,22.6,25.6,702,0,1.0
65,2026-07-16 10:39:19,689,690,10.5,6.7,23.3,25.7,689,0,1.0
66,2026-07-16 10:40:19,641,642,10.4,7.0,22.8,26.2,641,0,1.0
67,2026-07-16 10:41:19,618,619,9.9,6.7,22.1,25.6,618,0,1.0
68,2026-07-16 10:42:19,701,702,10.2,7.0,22.1,26.8,701,0,1.0
69,2026-07-16 10:43:19,625,626,9.5,6.6,21.1,25.5,625,0,1.0
70,2026-07-16 10:44:19,692,693,8.7,6.1,18.5,25.1,692,0,1.0
71,2026-07-16 10:45:19,612,613,7.9,6.0,16.6,24.3,612,0,1.0
72,2026-07-16 10:46:19,579,580,7.2,5.9,10.7,23.2,579,0,1.0
73,2026-07-16 10:47:19,635,636,6.3,5.9,6.4,18.3,635,0,1.0
74,2026-07-16 10:48:19,614,615,6.8,5.9,6.7,24.0,614,0,1.0
75,2026-07-16 10:49:19,723,724,6.9,5.9,7.7,23.0,723,0,1.0
76,2026-07-16 10:50:19,1000,1001,7.0,5.9,8.0,23.9,1000,0,1.0
77,2026-07-16 10:51:19,1169,1170,7.3,5.9,11.2,23.8,1169,0,1.0
78,2026-07-16 10:52:18,1379,1380,7.3,5.9,10.2,23.4,1379,0,1.0
