step,timestamp,target_rps,actual_rps,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p99_ms,success_count,error_count,success_rate
0,2026-07-16 08:29:39,960,961,6.1,5.8,6.3,14.1,960,0,1.0
1,2026-07-16 08:30:39,1022,1023,6.0,5.8,6.2,8.8,1022,0,1.0
2,2026-07-16 08:31:39,1122,1123,6.1,5.8,6.2,17.9,1122,0,1.0
3,2026-07-16 08:32:39,1096,1097,6.0,5.8,6.2,11.5,1096,0,1.0
4,2026-07-16 08:33:39,905,906,5.9,5.8,6.2,7.7,905,0,1.0
5,2026-07-16 08:34:39,703,704,6.5,5.9,6.4,22.5,703,0,1.0
6,2026-07-16 08:35:39,572,573,6.8,5.9,8.2,22.8,572,0,1.0
7,2026-07-16 08:36:39,486,487,7.4,6.0,11.2,22.9,486,0,1.0
8,2026-07-16 08:37:38,458,459,7.5,5.8,14.2,22.9,458,0,1.0
9,2026-07-16 08:38:38,488,489,7.3,5.9,12.0,22.8,488,0,1.0
10,2026-07-16 08:39:38,515,516,7.0,5.9,7.7,22.7,515,0,1.0
11,2026-07-16 08:40:38,592,593,7.6,5.9,13.9,22.8,592,0,1.0
12,2026-07-16 08:41:38,786,787,8.2,6.1,17.6,23.1,786,0,1.0
13,2026-07-16 08:42:38,1041,1042,9.0,6.4,20.6,25.1,1041,0,1.0
14,2026-07-16 08:43:38,1258,1259,9.9,6.8,22.4,26.0,1258,0,1.0
15,2026-07-16 08:44:38,1359,1359,10.6,7.2,22.8,25.9,1359,0,1.0
16,2026-07-16 08:45:38,1406,1407,10.2,7.1,22.5,25.6,1406,0,1.0
17,2026-07-16 08:46:38,1405,1406,9.9,7.0,22.0,25.8,1405,0,1.0
18,2026-07-16 08:47:38,1396,1397,9.9,6.8,22.5,25.6,1396,0,1.0
19,2026-07-16 08:48:38,1411,1411,8.6,6.2,17.9,25.3,1411,0,1.0
20,2026-07-16 08:49:38,1437,1438,7.8,6.0,15.7,24.0,1437,0,1.0
21,2026-07-16 08:50:38,1392,1393,7.5,5.9,12.7,22.9,1392,0,1.0
22,2026-07-16 08:51:38,1242,1243,6.8,5.8,7.4,22.8,1242,0,1.0
23,2026-07-16 08:52:38,1054,1055,6.5,5.8,6.4,22.6,1054,0,1.0
24,2026-07-16 08:53:38,968,969,6.5,5.8,6.5,21.8,968,0,1.0
25,2026-07-16 08:54:38,1008,1009,6.5,5.9,6.5,21.3,1008,0,1.0
26,2026-07-16 08:55:38,1107,1108,6.7,5.9,6.7,22.8,1107,0,1.0
27,2026-07-16 08:56:37,1108,1109,6.6,5.9,6.6,22.7,1108,0,1.0
28,2026-07-16 08:57:37,998,999,6.7,5.9,6.9,22.7,998,0,1.0
29,2026-07-16 08:58:37,817,818,7.2,5.9,10.3,22.8,817,0,1.0
