step,timestamp,target_rps,actual_rps,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p99_ms,success_count,error_count,success_rate
0,2026-07-16 01:34:49,960,961,6.8,5.4,11.1,21.4,960,0,1.0
1,2026-07-16 01:35:49,1022,1023,6.9,5.3,12.2,21.6,1022,0,1.0
2,2026-07-16 01:36:49,1122,1123,7.2,5.4,15.6,21.5,1122,0,1.0
3,2026-07-16 01:37:49,1096,1097,7.1,5.4,15.4,21.6,1096,0,1.0
4,2026-07-16 01:38:49,905,906,7.1,5.4,12.9,22.8,905,0,1.0
5,2026-07-16 01:39:49,703,704,7.3,5.4,15.7,21.5,703,0,1.0
6,2026-07-16 01:40:49,572,573,7.5,5.5,16.4,21.7,572,0,1.0
7,2026-07-16 01:41:49,486,487,8.1,5.7,19.9,23.2,486,0,1.0
8,2026-07-16 01:42:49,458,459,9.3,6.2,20.9,23.6,458,0,1.0
9,2026-07-16 01:43:49,488,489,10.2,6.7,22.8,23.7,488,0,1.0
10,2026-07-16 01:44:49,515,516,9.9,6.5,22.4,23.6,515,0,1.0
11,2026-07-16 01:45:49,592,593,10.4,6.8,22.7,24.1,592,0,1.0
12,2026-07-16 01:46:48,786,787,9.9,6.6,21.4,25.1,786,0,1.0
13,2026-07-16 01:47:48,1041,1042,8.7,6.1,19.2,24.0,1041,0,1.0
14,2026-07-16 01:48:48,1258,1259,7.7,5.6,16.4,23.4,1258,0,1.0
15,2026-07-16 01:49:48,1359,1360,6.9,5.3,10.4,22.9,1359,0,1.0
16,2026-07-16 01:50:48,1406,1407,6.5,5.4,7.6,21.6,1406,0,1.0
17,2026-07-16 01:51:48,1405,1406,5.8,5.3,5.8,18.2,1405,0,1.0
18,2026-07-16 01:52:48,1396,1397,5.8,5.3,5.9,17.4,1396,0,1.0
19,2026-07-16 01:53:48,1411,1412,5.6,5.3,5.8,15.2,1411,0,1.0
20,2026-07-16 01:54:48,1437,1438,5.6,5.3,5.7,16.5,1437,0,1.0
21,2026-07-16 01:55:48,1392,1393,5.5,5.3,5.7,14.0,1392,0,1.0
22,2026-07-16 01:56:48,1242,1243,5.4,5.3,5.6,8.9,1242,0,1.0
23,2026-07-16 01:57:48,1054,1055,5.5,5.3,5.7,7.6,1054,0,1.0
24,2026-07-16 01:58:48,968,969,5.7,5.3,5.8,16.7,968,0,1.0
25,2026-07-16 01:59:48,1008,1009,6.0,5.3,6.0,20.9,1008,0,1.0
26,2026-07-16 02:00:48,1107,1108,6.3,5.3,6.6,21.3,1107,0,1.0
27,2026-07-16 02:01:48,1108,1109,6.7,5.3,10.5,21.4,1108,0,1.0
28,2026-07-16 02:02:48,998,999,6.2,5.3,6.9,20.9,998,0,1.0
29,2026-07-16 02:03:48,817,818,6.2,5.3,6.5,21.3,817,0,1.0
30,2026-07-16 02:04:48,655,656,6.9,5.3,11.6,21.5,655,0,1.0
31,2026-07-16 02:05:48,560,561,7.3,5.4,16.1,21.4,560,0,1.0
32,2026-07-16 02:06:47,517,518,8.0,5.6,17.9,22.5,517,0,1.0
33,2026-07-16 02:07:47,533,534,8.6,5.9,20.3,23.4,533,0,1.0
34,2026-07-16 02:08:47,548,549,8.9,6.1,20.4,23.6,548,0,1.0
35,2026-07-16 02:09:47,596,597,8.6,6.1,18.8,23.4,596,0,1.0
36,2026-07-16 02:10:47,768,769,8.5,6.0,17.4,23.4,768,0,1.0
37,2026-07-16 02:11:47,1035,1036,8.2,5.8,17.7,24.4,1035,0,1.0
38,2026-07-16 02:12:47,1295,1296,7.5,5.6,15.7,23.4,1295,0,1.0
39,2026-07-16 02:13:47,1435,1436,6.6,5.3,8.5,21.8,1435,0,1.0
40,2026-07-16 02:14:47,1538,1538,6.1,5.3,6.6,21.2,1538,0,1.0
41,2026-07-16 02:15:47,1547,1548,5.7,5.3,5.8,17.1,1547,0,1.0
42,2026-07-16 02:16:47,1562,1563,5.7,5.3,5.9,16.6,1562,0,1.0
43,2026-07-16 02:17:47,1588,1589,5.6,5.4,5.9,14.7,1588,0,1.0
44,2026-07-16 02:18:47,1649,1650,5.5,5.2,5.7,14.8,1649,0,1.0
45,2026-07-16 02:19:47,1697,1698,5.7,5.4,5.9,16.3,1697,0,1.0
46,2026-07-16 02:20:47,1578,1579,5.6,5.3,5.8,16.3,1578,0,1.0
47,2026-07-16 02:21:47,1340,1341,5.5,5.3,5.7,13.5,1340,0,1.0
48,2026-07-16 02:22:47,1242,1243,5.8,5.3,5.8,18.2,1242,0,1.0
49,2026-07-16 02:23:47,1264,1265,6.2,5.3,6.8,21.1,1264,0,1.0
50,2026-07-16 02:24:47,1372,1373,6.6,5.3,9.3,21.3,1372,0,1.0
51,2026-07-16 02:25:47,1378,1379,6.1,5.3,6.6,21.2,1378,0,1.0
52,2026-07-16 02:26:47,1223,1224,5.9,5.3,5.9,20.9,1223,0,1.0
53,2026-07-16 02:27:46,1002,1003,6.3,5.3,8.6,21.0,1002,0,1.0
54,2026-07-16 02:28:46,802,803,7.1,5.3,15.0,21.5,802,0,1.0
55,2026-07-16 02:29:46,688,689,7.4,5.5,16.5,21.5,688,0,1.0
56,2026-07-16 02:30:46,653,654,8.4,5.9,18.9,23.3,653,0,1.0
57,2026-07-16 02:31:46,669,670,9.2,6.1,21.0,23.6,669,0,1.0
58,2026-07-16 02:32:46,650,651,9.4,6.4,21.0,23.5,650,0,1.0
59,2026-07-16 02:33:46,678,679,9.8,6.7,22.3,23.6,678,0,1.0
60,2026-07-16 02:34:46,853,854,9.0,6.1,21.1,23.5,853,0,1.0
61,2026-07-16 02:35:46,1133,1134,8.3,5.8,18.8,23.5,1133,0,1.0
62,2026-07-16 02:36:46,1404,1404,7.3,5.4,15.1,23.6,1404,0,1.0
63,2026-07-16 02:37:46,1555,1556,6.5,5.2,8.5,21.3,1555,0,1.0
64,2026-07-16 02:38:46,1670,1671,6.1,5.3,6.5,21.0,1670,0,1.0
65,2026-07-16 02:39:46,1691,1692,5.7,5.3,5.8,17.5,1691,0,1.0
66,2026-07-16 02:40:46,1666,1667,5.6,5.3,5.6,16.5,1666,0,1.0
67,2026-07-16 02:41:46,1719,1720,5.6,5.3,5.8,14.6,1719,0,1.0
68,2026-07-16 02:42:46,1737,1738,5.7,5.3,5.8,16.2,1737,0,1.0
69,2026-07-16 02:43:46,1731,1732,5.7,5.2,5.9,16.4,1731,0,1.0
70,2026-07-16 02:44:46,1553,1554,5.8,5.3,5.9,16.5,1553,0,1.0
71,2026-07-16 02:45:46,1325,1326,5.9,5.3,5.9,19.6,1325,0,1.0
72,2026-07-16 02:46:46,1078,1079,6.3,5.3,6.7,21.7,1078,0,1.0
73,2026-07-16 02:47:46,1374,1375,6.8,5.4,10.0,21.9,1374,0,1.0
74,2026-07-16 02:48:46,1480,1481,6.9,5.3,12.9,21.5,1480,0,1.0
75,2026-07-16 02:49:46,1403,1404,6.6,5.3,9.3,21.5,1403,0,1.0
76,2026-07-16 02:50:45,1167,1168,6.7,5.3,12.2,21.7,1167,0,1.0
77,2026-07-16 02:51:45,910,911,6.9,5.3,13.4,21.7,910,0,1.0
78,2026-07-16 02:52:45,721,722,7.3,5.4,16.0,21.5,721,0,1.0
79,2026-07-16 02:53:45,623,624,8.2,5.8,19.4,23.1,623,0,1.0
80,2026-07-16 02:54:45,555,556,9.2,6.3,21.0,23.7,555,0,1.0
81,2026-07-16 02:55:45,574,575,9.8,6.7,21.0,23.6,574,0,1.0
82,2026-07-16 02:56:45,603,604,10.9,7.3,22.9,24.4,603,0,1.0
83,2026-07-16 02:57:45,705,706,10.3,6.7,22.9,24.4,705,0,1.0
84,2026-07-16 02:58:45,900,901,9.0,6.3,19.0,23.6,900,0,1.0
85,2026-07-16 02:59:45,1149,1150,8.7,6.1,20.6,24.0,1149,0,1.0
86,2026-07-16 03:00:45,1383,1384,7.4,5.6,13.9,23.7,1383,0,1.0
87,2026-07-16 03:01:45,1483,1484,6.7,5.3,9.8,22.2,1483,0,1.0
88,2026-07-16 03:02:45,1561,1562,6.2,5.3,6.9,21.4,1561,0,1.0
89,2026-07-16 03:03:45,1558,1559,5.9,5.4,6.1,20.3,1558,0,1.0
90,2026-07-16 03:04:45,1552,1553,5.5,5.3,5.6,16.3,1552,0,1.0
91,2026-07-16 03:05:45,1548,1549,5.7,5.2,5.7,17.1,1548,0,1.0
92,2026-07-16 03:06:45,1524,1525,5.7,5.3,5.7,17.9,1524,0,1.0
93,2026-07-16 03:07:45,1511,1512,5.7,5.3,5.8,18.2,1511,0,1.0
94,2026-07-16 03:08:45,1280,1281,5.7,5.3,5.8,17.7,1280,0,1.0
95,2026-07-16 03:09:45,1025,1026,5.8,5.3,5.9,17.9,1025,0,1.0
96,2026-07-16 03:10:44,1000,1001,6.3,5.3,7.8,21.0,1000,0,1.0
97,2026-07-16 03:11:44,1107,1108,6.9,5.3,12.7,21.3,1107,0,1.0
98,2026-07-16 03:12:44,1209,1210,15.5,16.0,22.9,23.6,1209,0,1.0
99,2026-07-16 03:13:44,1168,1169,14.3,14.1,22.3,24.2,1168,0,1.0
100,2026-07-16 03:14:44,972,973,14.9,14.2,23.2,24.0,972,0,1.0
101,2026-07-16 03:15:44,762,763,16.2,16.3,23.3,24.1,762,0,1.0
102,2026-07-16 03:16:44,610,611,11.3,8.7,21.8,24.4,610,0,1.0
103,2026-07-16 03:17:44,526,527,7.4,5.5,16.0,23.0,526,0,1.0
104,2026-07-16 03:18:44,491,492,7.3,5.4,16.1,23.1,491,0,1.0
105,2026-07-16 03:19:44,524,525,7.6,5.5,16.4,22.2,524,0,1.0
106,2026-07-16 03:20:44,586,587,7.9,5.4,19.0,22.9,586,0,1.0
107,2026-07-16 03:21:44,663,664,8.0,5.7,17.1,23.2,663,0,1.0
108,2026-07-16 03:22:44,858,859,9.0,6.0,19.9,23.8,858,0,1.0
109,2026-07-16 03:23:44,1102,1103,9.8,6.7,21.3,24.1,1102,0,1.0
110,2026-07-16 03:24:44,1337,1338,9.7,6.9,21.1,23.8,1337,0,1.0
111,2026-07-16 03:25:44,1498,1499,9.4,6.8,20.9,24.0,1498,0,1.0
112,2026-07-16 03:26:44,1605,1606,9.0,6.5,18.3,24.5,1605,0,1.0
113,2026-07-16 03:27:44,1523,1524,8.1,6.0,16.3,23.9,1523,0,1.0
114,2026-07-16 03:28:43,1512,1512,7.6,5.6,15.0,23.8,1512,0,1.0
115,2026-07-16 03:29:43,1539,1540,6.9,5.3,11.5,23.2,1539,0,1.0
116,2026-07-16 03:30:43,1561,1562,6.8,5.4,10.1,21.9,1561,0,1.0
117,2026-07-16 03:31:43,1519,1520,6.1,5.3,6.3,21.3,1519,0,1.0
118,2026-07-16 03:32:43,1288,1289,6.0,5.3,6.4,20.8,1288,0,1.0
119,2026-07-16 03:33:43,1051,1052,6.0,5.3,6.3,19.0,1051,0,1.0
