step,timestamp,target_rps,actual_rps,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p99_ms,success_count,error_count,success_rate
0,2026-07-19 02:15:40,960,960,81.1,41.4,143.0,627.7,960,0,1.0
1,2026-07-19 02:16:40,1022,1022,74.6,40.5,152.6,475.8,1022,0,1.0
2,2026-07-19 02:17:40,1122,1122,57.4,37.5,96.1,418.0,1122,0,1.0
3,2026-07-19 02:18:40,1096,1095,63.4,38.1,117.8,389.2,1096,0,1.0
4,2026-07-19 02:19:40,905,904,70.5,41.6,137.3,449.2,905,0,1.0
5,2026-07-19 02:20:40,703,703,79.7,49.3,131.8,581.4,703,0,1.0
6,2026-07-19 02:21:40,572,573,73.5,52.9,134.3,219.5,572,0,1.0
7,2026-07-19 02:22:40,486,487,75.2,55.3,136.7,203.9,486,0,1.0
8,2026-07-19 02:23:40,458,459,77.7,60.4,138.3,233.6,458,0,1.0
9,2026-07-19 02:24:40,488,489,76.6,60.2,137.1,214.4,488,0,1.0
10,2026-07-19 02:25:39,515,515,82.0,60.5,143.3,335.1,515,0,1.0
11,2026-07-19 02:26:40,592,592,74.6,54.5,131.7,308.9,592,0,1.0
12,2026-07-19 02:27:39,786,786,57.5,44.8,109.9,174.5,786,0,1.0
13,2026-07-19 02:28:39,1041,1041,51.6,38.7,87.9,205.4,1041,0,1.0
14,2026-07-19 02:29:39,1258,1258,49.9,36.4,88.5,217.5,1258,0,1.0
15,2026-07-19 02:30:39,1359,1359,46.7,36.1,76.2,169.1,1359,0,1.0
16,2026-07-19 02:31:39,1406,1397,50.5,36.1,88.9,205.1,1406,0,1.0
17,2026-07-19 02:32:40,1405,1385,249.4,61.1,761.3,1760.0,1405,0,1.0
18,2026-07-19 02:33:41,1396,1396,53.6,36.4,102.8,251.3,1396,0,1.0
19,2026-07-19 02:34:41,1411,1411,43.3,36.1,59.6,140.0,1411,0,1.0
20,2026-07-19 02:35:41,1437,1437,43.2,35.9,57.1,149.1,1437,0,1.0
21,2026-07-19 02:36:41,1392,1392,42.3,36.0,53.1,139.6,1392,0,1.0
22,2026-07-19 02:37:41,1242,1242,46.7,36.3,78.1,156.9,1242,0,1.0
23,2026-07-19 02:38:41,1054,1054,49.7,38.6,87.3,174.7,1054,0,1.0
24,2026-07-19 02:39:41,968,968,50.3,39.4,86.5,173.0,968,0,1.0
25,2026-07-19 02:40:41,1008,1008,45.5,38.6,57.3,139.6,1008,0,1.0
26,2026-07-19 02:41:41,1107,1107,46.5,37.0,79.3,153.3,1107,0,1.0
27,2026-07-19 02:42:41,1108,1108,47.8,37.0,81.8,177.5,1108,0,1.0
28,2026-07-19 02:43:41,998,998,49.3,38.7,84.8,189.7,998,0,1.0
29,2026-07-19 02:44:41,817,817,53.0,42.5,91.5,171.5,817,0,1.0
30,2026-07-19 02:45:41,655,655,62.6,46.3,113.2,230.2,655,0,1.0
31,2026-07-19 02:46:41,560,561,70.7,54.1,127.7,217.9,560,0,1.0
32,2026-07-19 02:47:41,517,518,74.9,57.0,135.5,205.6,517,0,1.0
33,2026-07-19 02:48:40,533,534,75.5,56.3,136.2,223.6,533,0,1.0
34,2026-07-19 02:49:40,548,548,73.3,51.9,133.3,247.0,548,0,1.0
35,2026-07-19 02:50:40,596,596,75.0,53.5,134.4,322.0,596,0,1.0
36,2026-07-19 02:51:40,768,768,61.2,45.2,111.6,251.1,768,0,1.0
37,2026-07-19 02:52:40,1035,1035,53.4,38.7,98.3,243.6,1035,0,1.0
38,2026-07-19 02:53:40,1295,1295,46.7,36.2,72.2,190.8,1295,0,1.0
39,2026-07-19 02:54:40,1435,1435,49.8,36.1,79.9,225.0,1435,0,1.0
