step,timestamp,target_rps,actual_rps,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p99_ms,success_count,error_count,success_rate
0,2026-07-18 01:14:55,960,961,6.0,5.3,6.0,21.0,960,0,1.0
1,2026-07-18 01:15:55,1022,1023,6.0,5.2,5.9,21.0,1022,0,1.0
2,2026-07-18 01:16:55,1122,1123,5.9,5.3,5.9,20.6,1122,0,1.0
3,2026-07-18 01:17:55,1096,1097,6.5,5.3,9.0,21.1,1096,0,1.0
4,2026-07-18 01:18:55,905,906,7.2,5.3,16.0,21.1,905,0,1.0
5,2026-07-18 01:19:55,703,704,16.2,22.7,23.4,23.8,703,0,1.0
6,2026-07-18 01:20:55,572,573,22.3,23.1,23.4,23.8,572,0,1.0
7,2026-07-18 01:21:55,486,487,22.2,23.2,23.4,23.9,486,0,1.0
8,2026-07-18 01:22:55,458,459,22.4,23.1,23.4,23.7,458,0,1.0
9,2026-07-18 01:23:55,488,489,22.0,23.1,23.4,23.7,488,0,1.0
10,2026-07-18 01:24:54,515,516,22.2,23.1,23.4,23.7,515,0,1.0
11,2026-07-18 01:25:54,592,593,21.8,23.2,23.4,24.3,592,0,1.0
12,2026-07-18 01:26:54,786,787,21.7,23.1,23.4,24.3,786,0,1.0
13,2026-07-18 01:27:54,1041,1041,21.5,23.2,23.5,23.8,1041,0,1.0
14,2026-07-18 01:28:54,1258,1258,21.2,23.1,23.4,23.8,1258,0,1.0
15,2026-07-18 01:29:54,1359,1359,21.2,23.1,23.4,23.8,1359,0,1.0
16,2026-07-18 01:30:54,1406,1406,21.3,23.1,23.4,23.7,1406,0,1.0
17,2026-07-18 01:31:54,1405,1405,21.0,23.1,23.4,23.8,1405,0,1.0
18,2026-07-18 01:32:54,1396,1396,21.0,23.1,23.4,24.0,1396,0,1.0
19,2026-07-18 01:33:54,1411,1411,21.2,23.1,23.4,23.7,1411,0,1.0
20,2026-07-18 01:34:54,1437,1437,21.2,23.1,23.4,23.8,1437,0,1.0
21,2026-07-18 01:35:54,1392,1392,21.1,23.1,23.4,23.8,1392,0,1.0
22,2026-07-18 01:36:54,1242,1242,21.4,23.1,23.4,23.8,1242,0,1.0
23,2026-07-18 01:37:54,1054,1054,21.9,23.1,23.4,23.9,1054,0,1.0
24,2026-07-18 01:38:54,968,968,22.1,23.1,23.4,23.8,968,0,1.0
25,2026-07-18 01:39:54,1008,1008,21.6,23.1,23.4,23.7,1008,0,1.0
26,2026-07-18 01:40:54,1107,1107,21.2,23.1,23.4,23.7,1107,0,1.0
27,2026-07-18 01:41:54,1108,1109,20.8,23.0,23.4,23.7,1108,0,1.0
28,2026-07-18 01:42:54,998,998,20.7,23.0,23.4,23.8,998,0,1.0
29,2026-07-18 01:43:54,817,818,19.5,20.9,23.3,23.7,817,0,1.0
30,2026-07-18 01:44:54,655,656,20.4,21.4,23.3,23.8,655,0,1.0
31,2026-07-18 01:45:54,560,561,21.3,23.0,23.4,24.2,560,0,1.0
