step,timestamp,target_rps,actual_rps,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p99_ms,success_count,error_count,success_rate
0,2026-07-16 02:25:30,960,961,6.9,5.9,8.2,23.2,960,0,1.0
1,2026-07-16 02:26:30,1022,1023,6.6,5.9,6.8,21.5,1022,0,1.0
2,2026-07-16 02:27:30,1122,1123,6.8,5.9,7.6,22.3,1122,0,1.0
3,2026-07-16 02:28:30,1096,1097,7.6,6.0,13.0,23.8,1096,0,1.0
4,2026-07-16 02:29:29,905,906,7.6,6.0,13.4,23.4,905,0,1.0
5,2026-07-16 02:30:29,703,704,9.1,6.4,21.0,25.0,703,0,1.0
6,2026-07-16 02:31:29,572,573,9.8,6.7,22.1,25.6,572,0,1.0
7,2026-07-16 02:32:29,486,487,10.6,7.4,23.0,26.4,486,0,1.0
8,2026-07-16 02:33:29,458,459,10.4,7.3,23.1,27.0,458,0,1.0
9,2026-07-16 02:34:29,488,489,10.1,6.9,22.8,26.8,488,0,1.0
10,2026-07-16 02:35:29,515,516,9.8,6.8,21.1,27.1,515,0,1.0
11,2026-07-16 02:36:29,592,593,8.3,6.2,16.6,26.9,592,0,1.0
12,2026-07-16 02:37:29,786,787,7.3,6.0,10.0,23.8,786,0,1.0
13,2026-07-16 02:38:29,1041,1042,6.9,5.9,7.5,22.8,1041,0,1.0
14,2026-07-16 02:39:29,1258,1259,6.5,5.9,6.6,18.7,1258,0,1.0
15,2026-07-16 02:40:29,1359,1360,6.4,5.9,6.5,18.1,1359,0,1.0
16,2026-07-16 02:41:29,1406,1407,6.2,5.9,6.4,17.2,1406,0,1.0
17,2026-07-16 02:42:29,1405,1406,6.4,5.9,6.6,17.9,1405,0,1.0
18,2026-07-16 02:43:29,1396,1397,6.4,5.9,6.6,18.1,1396,0,1.0
19,2026-07-16 02:44:28,1411,1412,6.4,5.9,6.7,17.6,1411,0,1.0
20,2026-07-16 02:45:28,1437,1438,6.7,5.9,7.0,21.5,1437,0,1.0
21,2026-07-16 02:46:28,1392,1393,6.8,5.9,7.4,23.3,1392,0,1.0
22,2026-07-16 02:47:28,1242,1243,7.2,6.0,9.5,23.4,1242,0,1.0
23,2026-07-16 02:48:28,1054,1055,7.7,6.0,12.6,24.8,1054,0,1.0
24,2026-07-16 02:49:28,968,969,7.4,6.0,10.6,24.4,968,0,1.0
25,2026-07-16 02:50:28,1008,1009,7.3,5.9,11.3,23.6,1008,0,1.0
26,2026-07-16 02:51:28,1107,1108,7.5,5.9,13.4,23.7,1107,0,1.0
27,2026-07-16 02:52:28,1108,1108,7.7,6.0,14.9,23.4,1108,0,1.0
28,2026-07-16 02:53:28,998,999,8.6,6.2,17.9,24.8,998,0,1.0
29,2026-07-16 02:54:28,817,818,9.4,6.6,21.0,25.7,817,0,1.0
30,2026-07-16 02:55:28,655,656,10.7,7.5,22.9,26.0,655,0,1.0
31,2026-07-16 02:56:28,560,561,11.5,8.1,24.0,26.1,560,0,1.0
32,2026-07-16 02:57:28,517,518,11.2,7.5,24.2,27.0,517,0,1.0
